Options:
Model:                           MultiState
Tree File Name:                  _tree_anura_bt.nex
Data File Name:                  _dat_anura.txt
Log File Name:                   anura_rjhp_cov_r2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4024934384
Precision:                       64 bits
Cores:                           10
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   anura_rjhp_cov_r2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,S,T,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAS                          RJ MCMC
    qAT                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDS                          RJ MCMC
    qDT                          RJ MCMC
    qDV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qST                          RJ MCMC
    qSV                          RJ MCMC
    qTA                          RJ MCMC
    qTD                          RJ MCMC
    qTS                          RJ MCMC
    qTV                          RJ MCMC
    qVA                          qAV
    qVD                          qDV
    qVS                          qSV
    qVT                          qTV
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       3416
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAS	qAT	qAV	qDA	qDS	qDT	qDV	qSA	qSD	qST	qSV	qTA	qTD	qTS	qTV	qVA	qVD	qVS	qVT	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(S)	Root P(T)	Root P(V)	RJRates - Mean	
4325000	-693.688002	1	2	4	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 Z 1 1 	0.747459	19.894022	0.747459	0.747459	0.747459	0.747459	0.000000	0.000000	0.747459	0.747459	0.747459	0.000000	0.747459	0.000000	0.747459	0.747459	0.747459	0.000000	0.000000	0.747459	4.330908	4.330908	0.999989	0.000001	0.000003	0.000006	0.000001	82.362811	
4330000	-689.073780	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	1.026034	22.489166	1.026034	1.026034	0.000000	1.026034	0.000000	0.000000	1.026034	1.026034	1.026034	0.000000	0.000000	1.026034	1.026034	1.026034	1.026034	0.000000	0.000000	1.026034	4.945778	4.945778	0.999993	0.000000	0.000005	0.000000	0.000002	97.893531	
4335000	-688.011335	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.856844	17.609627	0.856844	0.856844	0.000000	0.856844	0.000000	0.000000	0.856844	0.856844	0.856844	0.000000	0.000000	0.856844	0.856844	0.856844	0.856844	0.000000	0.000000	0.856844	5.316894	5.316894	0.999993	0.000000	0.000005	0.000000	0.000002	98.388801	
4340000	-688.688699	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.655794	14.972638	0.655794	0.655794	0.000000	0.655794	0.000000	0.000000	0.655794	0.655794	0.655794	0.000000	0.000000	0.655794	0.655794	0.000000	0.655794	0.000000	0.000000	0.000000	5.395099	5.395099	0.999995	0.000000	0.000004	0.000000	0.000001	81.005104	
4345000	-687.365721	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.264980	20.508772	1.264980	1.264980	0.000000	1.264980	0.000000	0.000000	1.264980	0.000000	1.264980	0.000000	0.000000	1.264980	1.264980	0.000000	1.264980	0.000000	0.000000	0.000000	5.019787	5.019787	0.999988	0.000000	0.000009	0.000000	0.000002	95.153394	
4350000	-690.774111	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.779264	24.570954	0.779264	0.779264	0.000000	0.779264	0.000000	0.000000	0.779264	0.779264	0.779264	0.000000	0.779264	0.779264	0.779264	0.779264	0.779264	0.000000	0.000000	0.779264	3.882803	3.882803	0.999993	0.000000	0.000002	0.000004	0.000001	65.946095	
4355000	-687.630091	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.920908	12.499461	0.920908	0.920908	0.000000	0.920908	0.000000	0.000000	0.920908	0.920908	0.920908	0.000000	0.000000	0.000000	0.920908	0.000000	0.920908	0.000000	0.000000	0.000000	5.870556	5.870556	0.999986	0.000000	0.000011	0.000000	0.000003	38.099113	
4360000	-691.400965	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z 1 	0.938027	17.935561	0.938027	0.938027	0.000000	0.938027	0.000000	0.000000	0.938027	0.938027	0.938027	0.000000	0.938027	0.938027	0.000000	0.938027	0.938027	0.000000	0.000000	0.938027	5.767780	5.767780	0.999986	0.000000	0.000007	0.000005	0.000002	44.225668	
4365000	-690.294638	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.722498	11.581665	0.722498	0.722498	0.000000	0.722498	0.000000	0.000000	0.722498	0.722498	0.722498	0.000000	0.722498	0.722498	0.722498	0.000000	0.722498	0.000000	0.000000	0.000000	4.542869	4.542869	0.999981	0.000000	0.000007	0.000011	0.000001	16.142070	
4370000	-687.952401	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.834323	16.166699	0.834323	0.834323	0.000000	0.834323	0.000000	0.000000	0.834323	0.834323	0.834323	0.000000	0.000000	0.834323	0.834323	0.834323	0.834323	0.000000	0.000000	0.834323	4.863810	4.863810	0.999993	0.000000	0.000005	0.000000	0.000002	5.761987	
4375000	-689.717640	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.076609	13.033998	1.076609	1.076609	0.000000	1.076609	0.000000	0.000000	1.076609	1.076609	1.076609	0.000000	0.000000	0.000000	1.076609	0.000000	1.076609	0.000000	0.000000	0.000000	7.094486	7.094486	0.999977	0.000000	0.000018	0.000000	0.000005	5.374177	
4380000	-689.194365	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.151512	18.119082	1.151512	1.151512	0.000000	1.151512	0.000000	0.000000	1.151512	1.151512	1.151512	0.000000	1.151512	1.151512	1.151512	0.000000	1.151512	0.000000	0.000000	0.000000	4.946341	4.946341	0.999975	0.000000	0.000009	0.000014	0.000002	19.231251	
4385000	-687.661020	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.894391	16.959069	0.894391	0.894391	0.000000	0.894391	0.000000	0.000000	0.894391	0.894391	0.894391	0.000000	0.894391	0.894391	0.894391	0.000000	0.894391	0.000000	0.000000	0.000000	5.239253	5.239253	0.999981	0.000000	0.000007	0.000011	0.000001	77.100918	
4390000	-688.299361	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.948977	14.231719	0.948977	0.948977	0.000000	0.948977	0.000000	0.000000	0.948977	0.948977	0.948977	0.000000	0.000000	0.000000	0.948977	0.948977	0.948977	0.000000	0.000000	0.948977	5.592673	5.592673	0.999988	0.000000	0.000009	0.000000	0.000003	64.207394	
4395000	-688.623088	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.990009	14.831735	0.990009	0.990009	0.000000	0.990009	0.000000	0.000000	0.990009	0.990009	0.990009	0.000000	0.990009	0.990009	0.990009	0.000000	0.990009	0.000000	0.000000	0.000000	4.618695	4.618695	0.999977	0.000000	0.000008	0.000012	0.000002	3.916372	
4400000	-689.510209	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.087409	15.100004	1.087409	1.087409	0.000000	1.087409	0.000000	0.000000	1.087409	1.087409	1.087409	0.000000	0.000000	1.087409	1.087409	0.000000	1.087409	0.000000	0.000000	0.000000	4.000839	4.000839	0.999991	0.000000	0.000007	0.000000	0.000002	6.073719	
4405000	-687.930361	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.891776	11.930818	0.891776	0.891776	0.000000	0.891776	0.000000	0.000000	0.891776	0.891776	0.891776	0.000000	0.000000	0.891776	0.891776	0.000000	0.891776	0.000000	0.000000	0.000000	6.091241	6.091241	0.999985	0.000000	0.000012	0.000000	0.000003	10.298582	
4410000	-688.161105	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.847887	19.185241	0.847887	0.847887	0.000000	0.847887	0.000000	0.000000	0.847887	0.847887	0.847887	0.000000	0.000000	0.847887	0.847887	0.847887	0.847887	0.000000	0.000000	0.847887	4.407643	4.407643	0.999995	0.000000	0.000004	0.000000	0.000001	9.657677	
4415000	-693.979318	1	2	6	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z Z 1 Z 	0.597305	12.263510	0.597305	0.597305	0.000000	0.597305	0.597305	0.000000	0.597305	0.597305	0.597305	0.000000	0.000000	0.000000	0.597305	0.000000	0.597305	0.000000	0.000000	0.000000	6.342361	6.342361	0.999992	0.000000	0.000006	0.000000	0.000001	12.481541	
4420000	-687.152688	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.926777	20.446661	0.926777	0.926777	0.000000	0.926777	0.000000	0.000000	0.926777	0.926777	0.926777	0.000000	0.000000	0.000000	0.926777	0.000000	0.926777	0.000000	0.000000	0.000000	5.243021	5.243021	0.999994	0.000000	0.000005	0.000000	0.000001	5.496438	
4425000	-686.562986	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.922370	16.926045	0.922370	0.922370	0.000000	0.922370	0.000000	0.000000	0.922370	0.922370	0.922370	0.000000	0.000000	0.000000	0.922370	0.000000	0.922370	0.000000	0.000000	0.000000	5.087031	5.087031	0.999992	0.000000	0.000006	0.000000	0.000002	29.122464	
4430000	-689.817330	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.862260	10.853964	0.862260	0.862260	0.000000	0.862260	0.000000	0.000000	0.862260	0.862260	0.862260	0.000000	0.862260	0.862260	0.862260	0.000000	0.862260	0.000000	0.000000	0.000000	5.058360	5.058360	0.999968	0.000000	0.000012	0.000017	0.000002	18.806715	
4435000	-687.563380	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.916705	18.877355	0.916705	0.916705	0.000000	0.916705	0.000000	0.000000	0.916705	0.916705	0.916705	0.000000	0.916705	0.000000	0.916705	0.000000	0.916705	0.000000	0.000000	0.000000	4.867307	4.867307	0.999982	0.000000	0.000006	0.000011	0.000001	61.117892	
4440000	-687.778300	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.021031	14.415640	1.021031	1.021031	0.000000	1.021031	0.000000	0.000000	1.021031	1.021031	1.021031	0.000000	0.000000	0.000000	1.021031	0.000000	1.021031	0.000000	0.000000	0.000000	4.543680	4.543680	0.999990	0.000000	0.000008	0.000000	0.000002	78.720672	
4445000	-694.423654	1	2	5	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z 1 1 Z 	0.630431	9.670774	0.630431	0.630431	0.000000	0.630431	0.630431	0.000000	0.630431	0.630431	0.630431	0.000000	0.000000	0.630431	0.630431	0.000000	0.630431	0.000000	0.000000	0.000000	5.761696	5.761696	0.999988	0.000000	0.000010	0.000000	0.000002	64.108636	
4450000	-689.232461	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.972463	18.754769	0.972463	0.972463	0.000000	0.972463	0.000000	0.000000	0.972463	0.972463	0.972463	0.000000	0.972463	0.972463	0.972463	0.972463	0.972463	0.000000	0.000000	0.972463	5.225272	5.225272	0.999981	0.000000	0.000007	0.000010	0.000003	17.134213	
4455000	-689.633040	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.640317	17.209149	0.640317	0.640317	0.000000	0.640317	0.000000	0.000000	0.640317	0.640317	0.640317	0.000000	0.000000	0.000000	0.640317	0.000000	0.640317	0.000000	0.000000	0.000000	5.515478	5.515478	0.999996	0.000000	0.000004	0.000000	0.000001	10.626421	
4460000	-688.917006	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.776048	11.906716	0.776048	0.776048	0.000000	0.776048	0.000000	0.000000	0.776048	0.776048	0.776048	0.000000	0.776048	0.000000	0.776048	0.000000	0.776048	0.000000	0.000000	0.000000	5.919376	5.919376	0.999969	0.000000	0.000010	0.000018	0.000002	10.513117	
4465000	-687.930372	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.998540	13.052803	0.998540	0.998540	0.000000	0.998540	0.000000	0.000000	0.998540	0.998540	0.998540	0.000000	0.000000	0.998540	0.998540	0.000000	0.998540	0.000000	0.000000	0.000000	5.896939	5.896939	0.999985	0.000000	0.000012	0.000000	0.000003	7.497641	
4470000	-687.472706	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.885627	13.915877	0.885627	0.885627	0.000000	0.885627	0.000000	0.000000	0.885627	0.885627	0.885627	0.000000	0.000000	0.885627	0.885627	0.000000	0.885627	0.000000	0.000000	0.000000	6.127858	6.127858	0.999988	0.000000	0.000010	0.000000	0.000002	5.458242	
4475000	-687.978672	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.871428	15.630365	0.871428	0.871428	0.000000	0.871428	0.000000	0.000000	0.871428	0.871428	0.871428	0.000000	0.000000	0.871428	0.871428	0.000000	0.871428	0.000000	0.000000	0.000000	6.401822	6.401822	0.999989	0.000000	0.000009	0.000000	0.000002	6.972575	
4480000	-689.293161	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.716131	17.446576	0.716131	0.716131	0.000000	0.716131	0.000000	0.000000	0.716131	0.716131	0.716131	0.000000	0.000000	0.000000	0.716131	0.000000	0.716131	0.000000	0.000000	0.000000	3.791192	3.791192	0.999997	0.000000	0.000003	0.000000	0.000001	23.165057	
4485000	-687.920997	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.854894	16.936687	0.854894	0.854894	0.000000	0.854894	0.000000	0.000000	0.854894	0.854894	0.854894	0.000000	0.000000	0.000000	0.854894	0.854894	0.854894	0.000000	0.000000	0.854894	4.636511	4.636511	0.999994	0.000000	0.000005	0.000000	0.000002	26.590645	
4490000	-690.245233	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	1.001900	20.300088	1.001900	1.001900	0.000000	1.001900	0.000000	0.000000	1.001900	1.001900	1.001900	0.000000	1.001900	1.001900	1.001900	1.001900	1.001900	0.000000	0.000000	1.001900	3.949420	3.949420	0.999987	0.000000	0.000005	0.000007	0.000002	20.835638	
4495000	-688.049688	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.925847	13.822892	0.925847	0.925847	0.000000	0.925847	0.000000	0.000000	0.925847	0.925847	0.925847	0.000000	0.925847	0.000000	0.925847	0.000000	0.925847	0.000000	0.000000	0.000000	5.290332	5.290332	0.999971	0.000000	0.000010	0.000017	0.000002	10.962275	
4500000	-691.459050	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	1.147534	15.180497	1.147534	1.147534	0.000000	1.147534	0.000000	0.000000	1.147534	1.147534	1.147534	0.000000	1.147534	0.000000	1.147534	1.147534	1.147534	0.000000	0.000000	1.147534	6.281510	6.281510	0.999953	0.000000	0.000015	0.000025	0.000007	31.919608	
4505000	-686.948994	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.862556	14.568181	0.862556	0.862556	0.000000	0.862556	0.000000	0.000000	0.862556	0.862556	0.862556	0.000000	0.000000	0.862556	0.862556	0.000000	0.862556	0.000000	0.000000	0.000000	5.466750	5.466750	0.999991	0.000000	0.000007	0.000000	0.000002	32.448764	
4510000	-689.300681	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.782206	15.112359	0.782206	0.782206	0.000000	0.782206	0.000000	0.000000	0.782206	0.782206	0.782206	0.000000	0.782206	0.000000	0.782206	0.782206	0.782206	0.000000	0.000000	0.782206	5.745538	5.745538	0.999979	0.000000	0.000007	0.000012	0.000003	36.369512	
4515000	-687.144022	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.778576	16.452056	0.778576	0.778576	0.000000	0.778576	0.000000	0.000000	0.778576	0.778576	0.778576	0.000000	0.000000	0.000000	0.778576	0.000000	0.778576	0.000000	0.000000	0.000000	4.981712	4.981712	0.999994	0.000000	0.000005	0.000000	0.000001	25.180756	
4520000	-696.047357	1	2	3	'1 0 1 1 Z 1 1 Z 1 1 1 Z 1 1 1 1 	0.560926	14.503196	0.560926	0.560926	0.000000	0.560926	0.560926	0.000000	0.560926	0.560926	0.560926	0.000000	0.560926	0.560926	0.560926	0.560926	0.560926	0.000000	0.000000	0.560926	4.599298	4.599298	0.999991	0.000000	0.000003	0.000005	0.000001	12.917084	
4525000	-691.893663	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 1 	1.417558	27.960798	1.417558	1.417558	0.000000	1.417558	0.000000	0.000000	1.417558	0.000000	1.417558	0.000000	1.417558	0.000000	1.417558	1.417558	1.417558	0.000000	0.000000	1.417558	4.764063	4.764063	0.999975	0.000000	0.000009	0.000012	0.000004	15.928264	
4530000	-692.775614	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z 1 	0.739281	23.369781	0.739281	0.739281	0.000000	0.739281	0.000000	0.000000	0.739281	0.739281	0.739281	0.000000	0.739281	0.739281	0.000000	0.739281	0.739281	0.000000	0.000000	0.739281	3.757803	3.757803	0.999996	0.000000	0.000002	0.000002	0.000001	12.234019	
4535000	-691.617938	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.905877	11.158566	0.905877	0.905877	0.000000	0.905877	0.000000	0.000000	0.905877	0.905877	0.905877	0.000000	0.905877	0.000000	0.905877	0.905877	0.905877	0.000000	0.000000	0.905877	4.583254	4.583254	0.999969	0.000000	0.000011	0.000017	0.000004	43.032370	
4540000	-690.084936	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.810746	13.127031	0.810746	0.810746	0.000000	0.810746	0.000000	0.000000	0.810746	0.810746	0.810746	0.000000	0.810746	0.000000	0.810746	0.810746	0.810746	0.000000	0.000000	0.810746	4.533624	4.533624	0.999980	0.000000	0.000007	0.000011	0.000003	6.616666	
4545000	-689.480753	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.676437	16.523629	0.676437	0.676437	0.000000	0.676437	0.000000	0.000000	0.676437	0.676437	0.676437	0.000000	0.000000	0.676437	0.676437	0.676437	0.676437	0.000000	0.000000	0.676437	5.559642	5.559642	0.999995	0.000000	0.000004	0.000000	0.000001	20.400346	
4550000	-688.577137	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.897863	22.005415	0.897863	0.897863	0.000000	0.897863	0.000000	0.000000	0.897863	0.897863	0.897863	0.000000	0.000000	0.897863	0.897863	0.000000	0.897863	0.000000	0.000000	0.000000	5.649838	5.649838	0.999994	0.000000	0.000005	0.000000	0.000001	41.176234	
4555000	-689.166654	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	1.006385	16.292848	1.006385	1.006385	0.000000	1.006385	0.000000	0.000000	1.006385	1.006385	1.006385	0.000000	0.000000	0.000000	1.006385	1.006385	1.006385	0.000000	0.000000	1.006385	6.222095	6.222095	0.999987	0.000000	0.000010	0.000000	0.000004	15.093892	
4560000	-690.017604	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z Z 	0.927481	15.355289	0.927481	0.927481	0.000000	0.927481	0.000000	0.000000	0.927481	0.927481	0.927481	0.000000	0.927481	0.927481	0.000000	0.000000	0.927481	0.000000	0.000000	0.000000	5.695543	5.695543	0.999984	0.000000	0.000009	0.000006	0.000002	27.213199	
4565000	-693.247859	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z Z 	1.040121	27.197341	1.040121	1.040121	0.000000	1.040121	0.000000	0.000000	1.040121	1.040121	1.040121	0.000000	1.040121	1.040121	0.000000	0.000000	1.040121	0.000000	0.000000	0.000000	3.261837	3.261837	0.999994	0.000000	0.000003	0.000002	0.000001	17.125589	
4570000	-689.741070	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	1.038875	20.410653	1.038875	1.038875	0.000000	1.038875	0.000000	0.000000	1.038875	1.038875	1.038875	0.000000	1.038875	0.000000	1.038875	1.038875	1.038875	0.000000	0.000000	1.038875	5.283131	5.283131	0.999978	0.000000	0.000007	0.000012	0.000003	52.338396	
4575000	-687.889211	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.943816	24.532222	0.943816	0.943816	0.000000	0.943816	0.000000	0.000000	0.943816	0.943816	0.943816	0.000000	0.000000	0.943816	0.943816	0.000000	0.943816	0.000000	0.000000	0.000000	4.219041	4.219041	0.999996	0.000000	0.000003	0.000000	0.000001	98.007546	
4580000	-689.144001	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.817783	14.823300	0.817783	0.817783	0.000000	0.817783	0.000000	0.000000	0.817783	0.817783	0.817783	0.000000	0.817783	0.000000	0.817783	0.817783	0.817783	0.000000	0.000000	0.817783	5.764327	5.764327	0.999976	0.000000	0.000008	0.000013	0.000003	86.507272	
4585000	-689.659552	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.762547	18.155012	0.762547	0.762547	0.000000	0.762547	0.000000	0.000000	0.762547	0.762547	0.762547	0.000000	0.762547	0.762547	0.762547	0.762547	0.762547	0.000000	0.000000	0.762547	5.618768	5.618768	0.999985	0.000000	0.000005	0.000008	0.000002	99.236757	
4590000	-689.024886	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.154938	16.888189	1.154938	1.154938	0.000000	1.154938	0.000000	0.000000	1.154938	1.154938	1.154938	0.000000	0.000000	0.000000	1.154938	0.000000	1.154938	0.000000	0.000000	0.000000	6.273106	6.273106	0.999985	0.000000	0.000012	0.000000	0.000003	79.832690	
4595000	-689.987311	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.757375	23.308931	0.757375	0.757375	0.000000	0.757375	0.000000	0.000000	0.757375	0.757375	0.757375	0.000000	0.757375	0.000000	0.757375	0.000000	0.757375	0.000000	0.000000	0.000000	5.212682	5.212682	0.999989	0.000000	0.000003	0.000007	0.000001	91.019406	
4600000	-694.164067	1	2	6	'1 0 1 1 1 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.225962	20.379985	1.225962	1.225962	1.225962	1.225962	0.000000	0.000000	1.225962	0.000000	1.225962	0.000000	1.225962	0.000000	1.225962	0.000000	1.225962	0.000000	0.000000	0.000000	4.635841	4.635841	0.999970	0.000003	0.000010	0.000015	0.000002	89.380256	
4605000	-688.652504	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.221200	21.187513	1.221200	1.221200	0.000000	1.221200	0.000000	0.000000	1.221200	1.221200	1.221200	0.000000	0.000000	0.000000	1.221200	0.000000	1.221200	0.000000	0.000000	0.000000	5.224018	5.224018	0.999990	0.000000	0.000007	0.000000	0.000002	42.429559	
4610000	-688.580727	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.866652	16.997003	0.866652	0.866652	0.000000	0.866652	0.000000	0.000000	0.866652	0.866652	0.866652	0.000000	0.000000	0.866652	0.866652	0.866652	0.866652	0.000000	0.000000	0.866652	5.916672	5.916672	0.999991	0.000000	0.000007	0.000000	0.000002	25.120474	
4615000	-693.302381	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.919893	8.344620	0.919893	0.919893	0.000000	0.919893	0.000000	0.000000	0.919893	0.919893	0.919893	0.000000	0.919893	0.919893	0.919893	0.000000	0.919893	0.000000	0.000000	0.000000	8.835382	8.835382	0.999862	0.000000	0.000052	0.000076	0.000010	16.452940	
4620000	-693.876941	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z 1 	0.885494	11.710403	0.885494	0.885494	0.000000	0.885494	0.000000	0.000000	0.885494	0.885494	0.885494	0.000000	0.885494	0.885494	0.000000	0.885494	0.885494	0.000000	0.000000	0.885494	7.549115	7.549115	0.999967	0.000000	0.000018	0.000010	0.000005	4.330605	
4625000	-689.450040	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	0.949765	20.553421	0.949765	0.949765	0.000000	0.949765	0.000000	0.000000	0.949765	0.000000	0.949765	0.000000	0.949765	0.949765	0.949765	0.000000	0.949765	0.000000	0.000000	0.000000	4.512828	4.512828	0.999985	0.000000	0.000006	0.000008	0.000001	53.600660	
4630000	-690.870998	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.747443	20.928350	0.747443	0.747443	0.000000	0.747443	0.000000	0.000000	0.747443	0.747443	0.747443	0.000000	0.747443	0.000000	0.747443	0.747443	0.747443	0.000000	0.000000	0.747443	5.615901	5.615901	0.999987	0.000000	0.000004	0.000007	0.000002	80.273291	
4635000	-687.717473	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.939171	24.837430	0.939171	0.939171	0.000000	0.939171	0.000000	0.000000	0.939171	0.939171	0.939171	0.000000	0.000000	0.000000	0.939171	0.000000	0.939171	0.000000	0.000000	0.000000	4.243301	4.243301	0.999996	0.000000	0.000003	0.000000	0.000001	63.481486	
4640000	-694.283394	1	2	3	'1 0 1 1 Z 1 1 Z 1 1 1 Z 1 1 1 1 	0.849197	16.480987	0.849197	0.849197	0.000000	0.849197	0.849197	0.000000	0.849197	0.849197	0.849197	0.000000	0.849197	0.849197	0.849197	0.849197	0.849197	0.000000	0.000000	0.849197	5.980532	5.980532	0.999978	0.000000	0.000008	0.000011	0.000003	47.501355	
4645000	-690.542791	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 1 	1.409814	18.131716	1.409814	1.409814	0.000000	1.409814	0.000000	0.000000	1.409814	0.000000	1.409814	0.000000	0.000000	1.409814	1.409814	1.409814	1.409814	0.000000	0.000000	1.409814	3.947140	3.947140	0.999986	0.000000	0.000010	0.000000	0.000004	50.023930	
4650000	-690.223113	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.686476	12.712597	0.686476	0.686476	0.000000	0.686476	0.000000	0.000000	0.686476	0.686476	0.686476	0.000000	0.686476	0.686476	0.686476	0.686476	0.686476	0.000000	0.000000	0.686476	6.003351	6.003351	0.999979	0.000000	0.000008	0.000011	0.000003	54.139080	
4655000	-692.142090	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.847349	8.706402	0.847349	0.847349	0.000000	0.847349	0.000000	0.000000	0.847349	0.847349	0.847349	0.000000	0.847349	0.000000	0.847349	0.847349	0.847349	0.000000	0.000000	0.847349	6.364577	6.364577	0.999930	0.000000	0.000024	0.000037	0.000009	9.314882	
