Options:
Model:                           MultiState
Tree File Name:                  _tree_anura_bt.nex
Data File Name:                  _dat_anura.txt
Log File Name:                   anura_rjhp_cov_r3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1038589941
Precision:                       64 bits
Cores:                           15
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   anura_rjhp_cov_r3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,S,T,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAS                          RJ MCMC
    qAT                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDS                          RJ MCMC
    qDT                          RJ MCMC
    qDV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qST                          RJ MCMC
    qSV                          RJ MCMC
    qTA                          RJ MCMC
    qTD                          RJ MCMC
    qTS                          RJ MCMC
    qTV                          RJ MCMC
    qVA                          qAV
    qVD                          qDV
    qVS                          qSV
    qVT                          qTV
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       3416
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAS	qAT	qAV	qDA	qDS	qDT	qDV	qSA	qSD	qST	qSV	qTA	qTD	qTS	qTV	qVA	qVD	qVS	qVT	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(S)	Root P(T)	Root P(V)	RJRates - Mean	
4670000	-687.735311	1	2	8	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 Z 	1.288282	26.476341	1.288282	1.288282	0.000000	1.288282	0.000000	0.000000	1.288282	0.000000	1.288282	0.000000	0.000000	0.000000	1.288282	0.000000	1.288282	0.000000	0.000000	0.000000	4.041056	4.041056	0.999993	0.000000	0.000006	0.000000	0.000001	98.162188	
4675000	-688.013296	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.931695	15.729970	0.931695	0.931695	0.000000	0.931695	0.000000	0.000000	0.931695	0.931695	0.931695	0.000000	0.000000	0.931695	0.931695	0.931695	0.931695	0.000000	0.000000	0.931695	5.146878	5.146878	0.999991	0.000000	0.000007	0.000000	0.000002	20.051711	
4680000	-690.508462	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.189920	27.469708	1.189920	1.189920	0.000000	1.189920	0.000000	0.000000	1.189920	1.189920	1.189920	0.000000	0.000000	0.000000	1.189920	0.000000	1.189920	0.000000	0.000000	0.000000	5.264127	5.264127	0.999993	0.000000	0.000005	0.000000	0.000002	20.445500	
4685000	-686.782092	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.947497	16.447358	0.947497	0.947497	0.000000	0.947497	0.000000	0.000000	0.947497	0.947497	0.947497	0.000000	0.000000	0.947497	0.947497	0.000000	0.947497	0.000000	0.000000	0.000000	4.959872	4.959872	0.999992	0.000000	0.000006	0.000000	0.000002	10.576518	
4690000	-686.943484	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.845384	19.553066	0.845384	0.845384	0.000000	0.845384	0.000000	0.000000	0.845384	0.845384	0.845384	0.000000	0.000000	0.845384	0.845384	0.000000	0.845384	0.000000	0.000000	0.000000	4.699188	4.699188	0.999995	0.000000	0.000004	0.000000	0.000001	36.281316	
4695000	-691.578636	1	2	5	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 1 	1.236623	14.819022	1.236623	1.236623	0.000000	1.236623	0.000000	0.000000	1.236623	0.000000	1.236623	0.000000	1.236623	1.236623	1.236623	1.236623	1.236623	0.000000	0.000000	1.236623	5.221112	5.221112	0.999960	0.000000	0.000016	0.000017	0.000006	13.189961	
4700000	-689.279422	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 1 	1.362395	20.213040	1.362395	1.362395	0.000000	1.362395	0.000000	0.000000	1.362395	0.000000	1.362395	0.000000	0.000000	0.000000	1.362395	1.362395	1.362395	0.000000	0.000000	1.362395	4.186827	4.186827	0.999988	0.000000	0.000009	0.000000	0.000003	21.219741	
4705000	-692.793977	1	2	5	'1 0 1 1 1 1 Z Z 1 1 1 Z Z Z 1 1 	0.765223	18.358358	0.765223	0.765223	0.765223	0.765223	0.000000	0.000000	0.765223	0.765223	0.765223	0.000000	0.000000	0.000000	0.765223	0.765223	0.765223	0.000000	0.000000	0.765223	5.185225	5.185225	0.999993	0.000001	0.000004	0.000000	0.000001	48.488009	
4710000	-693.194064	1	2	5	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z Z 1 1 	0.654333	14.275464	0.654333	0.654333	0.000000	0.654333	0.654333	0.000000	0.654333	0.654333	0.654333	0.000000	0.000000	0.000000	0.654333	0.654333	0.654333	0.000000	0.000000	0.654333	4.756402	4.756402	0.999995	0.000000	0.000004	0.000000	0.000001	7.169201	
4715000	-690.865472	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.640660	12.209731	0.640660	0.640660	0.000000	0.640660	0.000000	0.000000	0.640660	0.640660	0.640660	0.000000	0.640660	0.640660	0.640660	0.000000	0.640660	0.000000	0.000000	0.000000	4.545329	4.545329	0.999986	0.000000	0.000005	0.000008	0.000001	35.817097	
4720000	-691.339507	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.860007	9.195966	0.860007	0.860007	0.000000	0.860007	0.000000	0.000000	0.860007	0.860007	0.860007	0.000000	0.000000	0.860007	0.860007	0.860007	0.860007	0.000000	0.000000	0.860007	7.619934	7.619934	0.999966	0.000000	0.000026	0.000000	0.000008	44.440219	
4725000	-688.377524	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.870621	15.111770	0.870621	0.870621	0.000000	0.870621	0.000000	0.000000	0.870621	0.870621	0.870621	0.000000	0.870621	0.870621	0.870621	0.000000	0.870621	0.000000	0.000000	0.000000	6.119098	6.119098	0.999974	0.000000	0.000009	0.000015	0.000002	10.754962	
4730000	-688.168284	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.914091	16.613407	0.914091	0.914091	0.000000	0.914091	0.000000	0.000000	0.914091	0.914091	0.914091	0.000000	0.000000	0.000000	0.914091	0.000000	0.914091	0.000000	0.000000	0.000000	6.416225	6.416225	0.999989	0.000000	0.000009	0.000000	0.000002	17.178471	
4735000	-690.783682	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.990320	10.568451	0.990320	0.990320	0.000000	0.990320	0.000000	0.000000	0.990320	0.990320	0.990320	0.000000	0.000000	0.990320	0.990320	0.990320	0.990320	0.000000	0.000000	0.990320	6.680908	6.680908	0.999973	0.000000	0.000020	0.000000	0.000007	12.375557	
4740000	-692.041602	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	1.147488	10.649010	1.147488	1.147488	0.000000	1.147488	0.000000	0.000000	1.147488	1.147488	1.147488	0.000000	1.147488	0.000000	1.147488	0.000000	1.147488	0.000000	0.000000	0.000000	5.567915	5.567915	0.999937	0.000000	0.000022	0.000037	0.000005	34.282718	
4745000	-688.022500	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.929114	19.132617	0.929114	0.929114	0.000000	0.929114	0.000000	0.000000	0.929114	0.929114	0.929114	0.000000	0.000000	0.929114	0.929114	0.929114	0.929114	0.000000	0.000000	0.929114	4.794760	4.794760	0.999993	0.000000	0.000005	0.000000	0.000002	43.424778	
4750000	-695.965530	1	2	3	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 1 1 1 	0.629327	23.919524	0.629327	0.629327	0.629327	0.629327	0.000000	0.000000	0.629327	0.629327	0.629327	0.000000	0.629327	0.629327	0.629327	0.629327	0.629327	0.000000	0.000000	0.629327	4.879839	4.879839	0.999993	0.000001	0.000002	0.000004	0.000001	26.252149	
4755000	-690.145751	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.952240	20.932185	0.952240	0.952240	0.000000	0.952240	0.000000	0.000000	0.952240	0.952240	0.952240	0.000000	0.952240	0.952240	0.952240	0.952240	0.952240	0.000000	0.000000	0.952240	3.876492	3.876492	0.999988	0.000000	0.000004	0.000006	0.000002	33.876143	
4760000	-688.829754	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.700337	18.336620	0.700337	0.700337	0.000000	0.700337	0.000000	0.000000	0.700337	0.700337	0.700337	0.000000	0.000000	0.000000	0.700337	0.000000	0.700337	0.000000	0.000000	0.000000	5.566802	5.566802	0.999995	0.000000	0.000004	0.000000	0.000001	24.476501	
4765000	-687.705295	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.094051	14.685628	1.094051	1.094051	0.000000	1.094051	0.000000	0.000000	1.094051	1.094051	1.094051	0.000000	0.000000	0.000000	1.094051	0.000000	1.094051	0.000000	0.000000	0.000000	5.104292	5.104292	0.999988	0.000000	0.000010	0.000000	0.000003	8.627742	
4770000	-690.781362	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.634663	19.678413	1.634663	1.634663	0.000000	1.634663	0.000000	0.000000	1.634663	0.000000	1.634663	0.000000	1.634663	0.000000	1.634663	0.000000	1.634663	0.000000	0.000000	0.000000	5.051107	5.051107	0.999949	0.000000	0.000019	0.000027	0.000005	3.775023	
4775000	-689.143986	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.443146	20.231942	1.443146	1.443146	0.000000	1.443146	0.000000	0.000000	1.443146	0.000000	1.443146	0.000000	1.443146	0.000000	1.443146	0.000000	1.443146	0.000000	0.000000	0.000000	4.261262	4.261262	0.999967	0.000000	0.000012	0.000018	0.000003	21.505755	
4780000	-690.237161	1	3	8	'2 0 2 2 Z 2 Z Z 1 Z 1 Z 2 Z Z Z 	2.667379	26.859848	2.667379	2.667379	0.000000	2.667379	0.000000	0.000000	1.225143	0.000000	1.225143	0.000000	2.667379	0.000000	0.000000	0.000000	2.667379	0.000000	0.000000	0.000000	3.712525	3.712525	0.999968	0.000000	0.000005	0.000021	0.000006	6.160849	
4785000	-693.931118	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	1.487569	16.752174	1.487569	1.487569	0.000000	1.487569	0.000000	0.000000	1.487569	1.487569	1.487569	0.000000	1.487569	0.000000	1.487569	0.000000	1.487569	0.000000	0.000000	0.000000	5.838818	5.838818	0.999941	0.000000	0.000019	0.000035	0.000005	17.276356	
4790000	-687.280904	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.991466	21.770063	0.991466	0.991466	0.000000	0.991466	0.000000	0.000000	0.991466	0.991466	0.991466	0.000000	0.000000	0.991466	0.991466	0.000000	0.991466	0.000000	0.000000	0.000000	4.554316	4.554316	0.999995	0.000000	0.000004	0.000000	0.000001	55.529180	
4795000	-687.968274	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.987609	19.914880	0.987609	0.987609	0.000000	0.987609	0.000000	0.000000	0.987609	0.987609	0.987609	0.000000	0.987609	0.000000	0.987609	0.000000	0.987609	0.000000	0.000000	0.000000	4.321443	4.321443	0.999983	0.000000	0.000005	0.000010	0.000001	96.924343	
4800000	-693.613185	1	2	4	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z 1 1 1 	0.787681	16.904388	0.787681	0.787681	0.000000	0.787681	0.787681	0.000000	0.787681	0.787681	0.787681	0.000000	0.000000	0.787681	0.787681	0.787681	0.787681	0.000000	0.000000	0.787681	6.031072	6.031072	0.999992	0.000000	0.000006	0.000000	0.000002	62.926715	
4805000	-689.873184	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.898154	19.236706	0.898154	0.898154	0.000000	0.898154	0.000000	0.000000	0.898154	0.898154	0.898154	0.000000	0.898154	0.000000	0.898154	0.898154	0.898154	0.000000	0.000000	0.898154	5.835940	5.835940	0.999979	0.000000	0.000007	0.000011	0.000003	6.594207	
4810000	-689.619530	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	1.236464	18.735128	1.236464	1.236464	0.000000	1.236464	0.000000	0.000000	1.236464	1.236464	1.236464	0.000000	1.236464	0.000000	1.236464	0.000000	1.236464	0.000000	0.000000	0.000000	4.990221	4.990221	0.999969	0.000000	0.000010	0.000018	0.000003	65.580401	
4815000	-694.713133	1	2	6	'1 0 1 1 1 1 Z Z 1 Z 1 Z 1 Z 1 Z 	0.990595	18.715294	0.990595	0.990595	0.990595	0.990595	0.000000	0.000000	0.990595	0.000000	0.990595	0.000000	0.990595	0.000000	0.990595	0.000000	0.990595	0.000000	0.000000	0.000000	4.073744	4.073744	0.999981	0.000002	0.000006	0.000010	0.000001	26.692031	
4820000	-697.488002	1	2	5	'1 0 1 1 Z 1 1 Z 1 Z 1 Z 1 1 Z 1 	1.055155	21.982613	1.055155	1.055155	0.000000	1.055155	1.055155	0.000000	1.055155	0.000000	1.055155	0.000000	1.055155	1.055155	0.000000	1.055155	1.055155	0.000000	0.000000	1.055155	4.189157	4.189157	0.999990	0.000000	0.000006	0.000003	0.000002	21.637998	
4825000	-687.032518	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.031932	16.313617	1.031932	1.031932	0.000000	1.031932	0.000000	0.000000	1.031932	1.031932	1.031932	0.000000	0.000000	0.000000	1.031932	0.000000	1.031932	0.000000	0.000000	0.000000	5.445668	5.445668	0.999989	0.000000	0.000008	0.000000	0.000002	16.883748	
4830000	-691.121697	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.665806	18.788944	0.665806	0.665806	0.000000	0.665806	0.000000	0.000000	0.665806	0.665806	0.665806	0.000000	0.665806	0.665806	0.665806	0.000000	0.665806	0.000000	0.000000	0.000000	6.123485	6.123485	0.999987	0.000000	0.000004	0.000007	0.000001	4.821565	
4835000	-688.250360	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.853393	13.155586	0.853393	0.853393	0.000000	0.853393	0.000000	0.000000	0.853393	0.853393	0.853393	0.000000	0.853393	0.000000	0.853393	0.000000	0.853393	0.000000	0.000000	0.000000	5.170362	5.170362	0.999974	0.000000	0.000009	0.000016	0.000002	8.438206	
4840000	-692.686526	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z Z 	0.889006	9.962998	0.889006	0.889006	0.000000	0.889006	0.000000	0.000000	0.889006	0.889006	0.889006	0.000000	0.889006	0.889006	0.000000	0.000000	0.889006	0.000000	0.000000	0.000000	5.771898	5.771898	0.999971	0.000000	0.000016	0.000009	0.000004	15.841921	
4845000	-695.754245	1	2	5	'1 0 1 1 Z 1 Z 1 1 1 1 Z 1 Z 1 Z 	1.036840	15.732590	1.036840	1.036840	0.000000	1.036840	0.000000	1.036840	1.036840	1.036840	1.036840	0.000000	1.036840	0.000000	1.036840	0.000000	1.036840	1.036840	0.000000	0.000000	3.998458	3.998458	0.999978	0.000000	0.000007	0.000013	0.000002	19.659571	
4850000	-687.314515	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.948359	16.482850	0.948359	0.948359	0.000000	0.948359	0.000000	0.000000	0.948359	0.948359	0.948359	0.000000	0.000000	0.948359	0.948359	0.000000	0.948359	0.000000	0.000000	0.000000	5.847239	5.847239	0.999990	0.000000	0.000008	0.000000	0.000002	17.314003	
4855000	-693.231628	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.513258	15.403426	0.513258	0.513258	0.000000	0.513258	0.000000	0.000000	0.513258	0.513258	0.513258	0.000000	0.000000	0.000000	0.513258	0.000000	0.513258	0.000000	0.000000	0.000000	5.531683	5.531683	0.999997	0.000000	0.000003	0.000000	0.000001	41.759047	
4860000	-688.800722	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.033588	15.801293	1.033588	1.033588	0.000000	1.033588	0.000000	0.000000	1.033588	1.033588	1.033588	0.000000	0.000000	1.033588	1.033588	0.000000	1.033588	0.000000	0.000000	0.000000	6.577501	6.577501	0.999985	0.000000	0.000012	0.000000	0.000003	58.633914	
4865000	-696.225493	1	2	4	'1 0 1 1 Z 1 1 Z 1 1 1 Z 1 1 Z 1 	0.890781	23.758237	0.890781	0.890781	0.000000	0.890781	0.890781	0.000000	0.890781	0.890781	0.890781	0.000000	0.890781	0.890781	0.000000	0.890781	0.890781	0.000000	0.000000	0.890781	4.447546	4.447546	0.999993	0.000000	0.000003	0.000002	0.000001	71.877577	
4870000	-688.760081	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.056925	11.866834	1.056925	1.056925	0.000000	1.056925	0.000000	0.000000	1.056925	1.056925	1.056925	0.000000	0.000000	0.000000	1.056925	0.000000	1.056925	0.000000	0.000000	0.000000	5.894681	5.894681	0.999981	0.000000	0.000015	0.000000	0.000004	62.485218	
4875000	-692.545059	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.243014	13.497392	1.243014	1.243014	0.000000	1.243014	0.000000	0.000000	1.243014	0.000000	1.243014	0.000000	1.243014	1.243014	1.243014	0.000000	1.243014	0.000000	0.000000	0.000000	6.669793	6.669793	0.999937	0.000000	0.000026	0.000031	0.000006	48.936042	
4880000	-690.268004	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.059561	16.877010	1.059561	1.059561	0.000000	1.059561	0.000000	0.000000	1.059561	0.000000	1.059561	0.000000	1.059561	1.059561	1.059561	0.000000	1.059561	0.000000	0.000000	0.000000	5.905862	5.905862	0.999969	0.000000	0.000013	0.000016	0.000003	37.135777	
4885000	-687.540685	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.910073	12.700464	0.910073	0.910073	0.000000	0.910073	0.000000	0.000000	0.910073	0.910073	0.910073	0.000000	0.000000	0.910073	0.910073	0.000000	0.910073	0.000000	0.000000	0.000000	5.632638	5.632638	0.999987	0.000000	0.000010	0.000000	0.000002	11.017441	
4890000	-688.339551	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.850972	18.637218	0.850972	0.850972	0.000000	0.850972	0.000000	0.000000	0.850972	0.850972	0.850972	0.000000	0.000000	0.850972	0.850972	0.850972	0.850972	0.000000	0.000000	0.850972	4.237599	4.237599	0.999995	0.000000	0.000004	0.000000	0.000001	8.742397	
4895000	-691.762095	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.343309	24.686748	1.343309	1.343309	0.000000	1.343309	0.000000	0.000000	1.343309	0.000000	1.343309	0.000000	1.343309	1.343309	1.343309	0.000000	1.343309	0.000000	0.000000	0.000000	5.899618	5.899618	0.999970	0.000000	0.000012	0.000015	0.000003	12.112474	
4900000	-693.231318	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	1.199339	26.009655	1.199339	1.199339	0.000000	1.199339	0.000000	0.000000	1.199339	1.199339	1.199339	0.000000	0.000000	0.000000	1.199339	1.199339	1.199339	0.000000	0.000000	1.199339	5.870631	5.870631	0.999990	0.000000	0.000007	0.000000	0.000003	19.031206	
4905000	-688.995859	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.817376	14.484111	0.817376	0.817376	0.000000	0.817376	0.000000	0.000000	0.817376	0.817376	0.817376	0.000000	0.817376	0.817376	0.817376	0.000000	0.817376	0.000000	0.000000	0.000000	6.553478	6.553478	0.999973	0.000000	0.000010	0.000015	0.000002	33.193698	
4910000	-688.893905	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 1 	1.312223	24.313977	1.312223	1.312223	0.000000	1.312223	0.000000	0.000000	1.312223	0.000000	1.312223	0.000000	0.000000	1.312223	1.312223	1.312223	1.312223	0.000000	0.000000	1.312223	4.225226	4.225226	0.999991	0.000000	0.000007	0.000000	0.000003	32.873649	
4915000	-689.918874	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	1.178377	17.868476	1.178377	1.178377	0.000000	1.178377	0.000000	0.000000	1.178377	1.178377	1.178377	0.000000	0.000000	1.178377	1.178377	1.178377	1.178377	0.000000	0.000000	1.178377	4.697950	4.697950	0.999989	0.000000	0.000008	0.000000	0.000003	11.635661	
4920000	-688.153020	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.094625	14.468407	1.094625	1.094625	0.000000	1.094625	0.000000	0.000000	1.094625	1.094625	1.094625	0.000000	0.000000	1.094625	1.094625	0.000000	1.094625	0.000000	0.000000	0.000000	5.577171	5.577171	0.999986	0.000000	0.000011	0.000000	0.000003	16.146930	
4925000	-686.636224	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.879948	18.456246	0.879948	0.879948	0.000000	0.879948	0.000000	0.000000	0.879948	0.879948	0.879948	0.000000	0.000000	0.000000	0.879948	0.000000	0.879948	0.000000	0.000000	0.000000	4.834555	4.834555	0.999994	0.000000	0.000005	0.000000	0.000001	14.038970	
4930000	-687.531993	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.021830	19.556336	1.021830	1.021830	0.000000	1.021830	0.000000	0.000000	1.021830	1.021830	1.021830	0.000000	0.000000	1.021830	1.021830	0.000000	1.021830	0.000000	0.000000	0.000000	4.183608	4.183608	0.999994	0.000000	0.000005	0.000000	0.000001	44.284555	
4935000	-688.084052	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.959586	16.460281	0.959586	0.959586	0.000000	0.959586	0.000000	0.000000	0.959586	0.959586	0.959586	0.000000	0.959586	0.959586	0.959586	0.000000	0.959586	0.000000	0.000000	0.000000	4.549166	4.549166	0.999981	0.000000	0.000007	0.000010	0.000002	42.368023	
4940000	-689.833000	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.771305	12.996205	0.771305	0.771305	0.000000	0.771305	0.000000	0.000000	0.771305	0.771305	0.771305	0.000000	0.771305	0.771305	0.771305	0.000000	0.771305	0.000000	0.000000	0.000000	7.079586	7.079586	0.999968	0.000000	0.000012	0.000018	0.000002	30.153438	
4945000	-690.253249	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.900154	13.636977	0.900154	0.900154	0.000000	0.900154	0.000000	0.000000	0.900154	0.900154	0.900154	0.000000	0.900154	0.000000	0.900154	0.900154	0.900154	0.000000	0.000000	0.900154	6.697519	6.697519	0.999961	0.000000	0.000013	0.000021	0.000005	7.194286	
4950000	-693.429695	1	2	5	'1 0 1 1 1 1 Z Z 1 1 1 Z Z Z 1 1 	1.019183	20.353001	1.019183	1.019183	1.019183	1.019183	0.000000	0.000000	1.019183	1.019183	1.019183	0.000000	0.000000	0.000000	1.019183	1.019183	1.019183	0.000000	0.000000	1.019183	4.870170	4.870170	0.999990	0.000002	0.000006	0.000000	0.000002	3.589238	
4955000	-691.182439	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.244524	14.190846	1.244524	1.244524	0.000000	1.244524	0.000000	0.000000	1.244524	0.000000	1.244524	0.000000	1.244524	0.000000	1.244524	0.000000	1.244524	0.000000	0.000000	0.000000	4.270828	4.270828	0.999962	0.000000	0.000014	0.000020	0.000003	20.902467	
4960000	-688.381951	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.921621	23.276495	0.921621	0.921621	0.000000	0.921621	0.000000	0.000000	0.921621	0.921621	0.921621	0.000000	0.921621	0.000000	0.921621	0.000000	0.921621	0.000000	0.000000	0.000000	4.744517	4.744517	0.999986	0.000000	0.000004	0.000008	0.000001	19.723195	
4965000	-688.996161	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.104371	30.238657	1.104371	1.104371	0.000000	1.104371	0.000000	0.000000	1.104371	0.000000	1.104371	0.000000	0.000000	1.104371	1.104371	0.000000	1.104371	0.000000	0.000000	0.000000	3.910426	3.910426	0.999996	0.000000	0.000004	0.000000	0.000001	25.498778	
4970000	-687.166326	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.984485	20.437268	0.984485	0.984485	0.000000	0.984485	0.000000	0.000000	0.984485	0.984485	0.984485	0.000000	0.000000	0.984485	0.984485	0.000000	0.984485	0.000000	0.000000	0.000000	5.014836	5.014836	0.999993	0.000000	0.000005	0.000000	0.000001	17.341185	
4975000	-689.036299	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.083795	15.484449	1.083795	1.083795	0.000000	1.083795	0.000000	0.000000	1.083795	1.083795	1.083795	0.000000	1.083795	1.083795	1.083795	0.000000	1.083795	0.000000	0.000000	0.000000	5.715955	5.715955	0.999967	0.000000	0.000012	0.000018	0.000003	6.419290	
4980000	-690.529397	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z Z 	0.732317	15.257178	0.732317	0.732317	0.000000	0.732317	0.000000	0.000000	0.732317	0.732317	0.732317	0.000000	0.732317	0.732317	0.000000	0.000000	0.732317	0.000000	0.000000	0.000000	5.434454	5.434454	0.999990	0.000000	0.000006	0.000003	0.000001	58.859446	
4985000	-692.567251	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.966224	20.159804	0.966224	0.966224	0.000000	0.966224	0.000000	0.000000	0.966224	0.966224	0.966224	0.000000	0.966224	0.966224	0.966224	0.966224	0.966224	0.000000	0.000000	0.966224	3.256614	3.256614	0.999989	0.000000	0.000004	0.000005	0.000002	26.285667	
4990000	-688.120532	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.900670	15.978905	0.900670	0.900670	0.000000	0.900670	0.000000	0.000000	0.900670	0.900670	0.900670	0.000000	0.000000	0.000000	0.900670	0.900670	0.900670	0.000000	0.000000	0.900670	5.694929	5.694929	0.999990	0.000000	0.000007	0.000000	0.000003	21.971141	
4995000	-696.098102	1	2	5	'1 0 1 1 Z 1 1 Z 1 Z 1 Z Z 1 1 1 	0.859495	17.398295	0.859495	0.859495	0.000000	0.859495	0.859495	0.000000	0.859495	0.000000	0.859495	0.000000	0.000000	0.859495	0.859495	0.859495	0.859495	0.000000	0.000000	0.859495	4.383617	4.383617	0.999993	0.000000	0.000005	0.000000	0.000001	23.342541	
5000000	-689.621727	1	2	8	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 Z 	1.355557	18.752088	1.355557	1.355557	0.000000	1.355557	0.000000	0.000000	1.355557	0.000000	1.355557	0.000000	0.000000	0.000000	1.355557	0.000000	1.355557	0.000000	0.000000	0.000000	6.036081	6.036081	0.999981	0.000000	0.000015	0.000000	0.000004	73.074709	
