Options:
Model:                           MultiState
Tree File Name:                  _tree_caudata_bt.nex
Data File Name:                  _dat_caudata.txt
Log File Name:                   caudata_rjhp_cov_r1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            255762996
Precision:                       64 bits
Cores:                           20
Analysis Type:                   MCMC
Sample Period:                   2500
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   caudata_rjhp_cov_r1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,P,S,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAP                          RJ MCMC
    qAS                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDP                          RJ MCMC
    qDS                          RJ MCMC
    qDV                          RJ MCMC
    qPA                          RJ MCMC
    qPD                          RJ MCMC
    qPS                          RJ MCMC
    qPV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qSP                          RJ MCMC
    qSV                          RJ MCMC
    qVA                          RJ MCMC
    qVD                          RJ MCMC
    qVP                          RJ MCMC
    qVS                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       546
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAP	qAS	qAV	qDA	qDP	qDS	qDV	qPA	qPD	qPS	qPV	qSA	qSD	qSP	qSV	qVA	qVD	qVP	qVS	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(P)	Root P(S)	Root P(V)	RJRates - Mean	
2995000	-117.020403	1	1	11	'0 0 0 0 0 Z 0 Z Z Z Z Z 0 Z Z Z Z 0 0 Z 	7.898949	7.898949	7.898949	7.898949	7.898949	0.000000	7.898949	0.000000	0.000000	0.000000	0.000000	0.000000	7.898949	0.000000	0.000000	0.000000	0.000000	7.898949	7.898949	0.000000	4.848292	4.848292	0.977513	0.010980	0.000000	0.010550	0.000958	95.588625	
2997500	-111.828282	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z 0 	0.000000	9.254807	9.254807	0.000000	9.254807	0.000000	9.254807	0.000000	0.000000	0.000000	0.000000	0.000000	9.254807	9.254807	0.000000	9.254807	9.254807	0.000000	0.000000	9.254807	5.463289	5.463289	0.812355	0.071247	0.000000	0.061822	0.054576	85.670237	
3000000	-119.939942	1	1	9	'Z 0 0 Z 0 Z Z Z 0 0 0 0 0 Z Z Z 0 0 0 Z 	0.000000	5.241254	5.241254	0.000000	5.241254	0.000000	0.000000	0.000000	5.241254	5.241254	5.241254	5.241254	5.241254	0.000000	0.000000	0.000000	5.241254	5.241254	5.241254	0.000000	17.685381	17.685381	0.434390	0.004662	0.518868	0.004583	0.037497	93.156774	
3002500	-119.073034	1	1	9	'Z 0 0 0 0 Z 0 Z 0 0 Z 0 Z Z Z Z 0 Z 0 0 	0.000000	3.582594	3.582594	3.582594	3.582594	0.000000	3.582594	0.000000	3.582594	3.582594	0.000000	3.582594	0.000000	0.000000	0.000000	0.000000	3.582594	0.000000	3.582594	3.582594	17.750680	17.750680	0.408436	0.001415	0.572806	0.000000	0.017344	67.525949	
3005000	-113.280226	1	1	11	'Z 0 0 Z 0 0 0 Z Z Z Z 0 0 0 Z Z Z Z 0 Z 	0.000000	7.364247	7.364247	0.000000	7.364247	7.364247	7.364247	0.000000	0.000000	0.000000	0.000000	7.364247	7.364247	7.364247	0.000000	0.000000	0.000000	0.000000	7.364247	0.000000	6.844627	6.844627	0.769532	0.142348	0.000000	0.088120	0.000000	44.978003	
3007500	-118.695264	1	1	10	'Z 0 0 Z 0 Z Z Z 0 0 0 0 0 Z 0 0 Z Z Z Z 	0.000000	6.246871	6.246871	0.000000	6.246871	0.000000	0.000000	0.000000	6.246871	6.246871	6.246871	6.246871	6.246871	0.000000	6.246871	6.246871	0.000000	0.000000	0.000000	0.000000	4.928873	4.928873	0.445413	0.017182	0.492401	0.045005	0.000000	26.500570	
3010000	-114.133151	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 0 Z Z Z Z Z Z Z 	0.000000	7.266877	7.266877	0.000000	7.266877	0.000000	7.266877	0.000000	7.266877	7.266877	7.266877	7.266877	7.266877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.725195	8.725195	0.380325	0.013077	0.594166	0.012432	0.000000	60.690219	
3012500	-116.181524	1	1	13	'Z 0 0 Z 0 Z 0 Z 0 Z Z 0 0 Z Z Z Z Z Z Z 	0.000000	6.753485	6.753485	0.000000	6.753485	0.000000	6.753485	0.000000	6.753485	0.000000	0.000000	6.753485	6.753485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.477622	6.477622	0.000023	0.999963	0.000013	0.000001	0.000000	71.114731	
3015000	-117.873002	1	1	9	'Z 0 0 0 0 0 0 0 Z 0 Z Z Z Z Z Z 0 Z 0 0 	0.000000	4.045868	4.045868	4.045868	4.045868	4.045868	4.045868	4.045868	0.000000	4.045868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.045868	0.000000	4.045868	4.045868	4.211471	4.211471	0.883897	0.064962	0.013845	0.000000	0.037296	79.124074	
3017500	-117.851693	1	1	9	'Z 0 0 Z 0 0 0 0 Z 0 Z Z 0 0 0 0 Z Z Z Z 	0.000000	3.678419	3.678419	0.000000	3.678419	3.678419	3.678419	3.678419	0.000000	3.678419	0.000000	0.000000	3.678419	3.678419	3.678419	3.678419	0.000000	0.000000	0.000000	0.000000	12.126717	12.126717	0.948313	0.027083	0.004326	0.020279	0.000000	84.488150	
3020000	-113.109448	1	1	12	'Z 0 0 Z 0 0 0 Z 0 Z Z Z Z 0 Z 0 Z Z Z Z 	0.000000	7.505694	7.505694	0.000000	7.505694	7.505694	7.505694	0.000000	7.505694	0.000000	0.000000	0.000000	0.000000	7.505694	0.000000	7.505694	0.000000	0.000000	0.000000	0.000000	4.755993	4.755993	0.481353	0.188062	0.324532	0.006052	0.000000	49.606470	
3022500	-120.268528	1	1	12	'Z 0 0 Z 0 0 Z Z 0 Z 0 Z 0 Z Z 0 Z Z Z Z 	0.000000	3.880746	3.880746	0.000000	3.880746	3.880746	0.000000	0.000000	3.880746	0.000000	3.880746	0.000000	3.880746	0.000000	0.000000	3.880746	0.000000	0.000000	0.000000	0.000000	7.025270	7.025270	0.000001	0.999998	0.000001	0.000000	0.000000	37.947472	
3025000	-111.060633	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	9.304446	9.304446	0.000000	9.304446	0.000000	9.304446	0.000000	0.000000	0.000000	0.000000	0.000000	9.304446	9.304446	0.000000	9.304446	9.304446	0.000000	0.000000	0.000000	4.855545	4.855545	0.801954	0.080838	0.000000	0.067036	0.050172	11.811440	
3027500	-112.971002	1	1	10	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 0 Z 0 Z 	0.000000	5.556208	5.556208	0.000000	5.556208	0.000000	5.556208	0.000000	0.000000	0.000000	0.000000	0.000000	5.556208	5.556208	5.556208	5.556208	5.556208	0.000000	5.556208	0.000000	9.757838	9.757838	0.885040	0.032640	0.000000	0.045605	0.036715	26.293093	
3030000	-119.567610	1	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 0 0 0 0 0 0 0 0 	0.000000	5.931108	5.931108	0.000000	5.931108	0.000000	5.931108	5.931108	5.931108	0.000000	0.000000	5.931108	5.931108	5.931108	5.931108	5.931108	5.931108	5.931108	5.931108	5.931108	13.025463	13.025463	0.548950	0.028295	0.311807	0.055227	0.055720	25.219565	
3032500	-115.478315	1	1	9	'Z 0 0 Z 0 0 0 Z 0 0 0 0 0 0 Z Z Z Z Z Z 	0.000000	5.243669	5.243669	0.000000	5.243669	5.243669	5.243669	0.000000	5.243669	5.243669	5.243669	5.243669	5.243669	5.243669	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.353258	8.353258	0.443503	0.067847	0.470948	0.017703	0.000000	2.341843	
3035000	-114.449116	1	1	11	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 Z Z Z Z 0 Z Z Z 	0.000000	4.348876	4.348876	0.000000	4.348876	4.348876	4.348876	0.000000	4.348876	4.348876	0.000000	4.348876	0.000000	0.000000	0.000000	0.000000	4.348876	0.000000	0.000000	0.000000	7.839242	7.839242	0.347999	0.040977	0.606853	0.000000	0.004171	2.837519	
3037500	-111.121621	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z 0 	0.000000	5.943823	5.943823	0.000000	5.943823	0.000000	5.943823	0.000000	0.000000	0.000000	0.000000	0.000000	5.943823	5.943823	0.000000	5.943823	0.000000	0.000000	0.000000	5.943823	4.953372	4.953372	0.935935	0.039880	0.000000	0.023906	0.000279	9.961821	
3040000	-118.424285	1	1	10	'Z 0 0 Z 0 Z Z Z Z Z 0 0 0 0 Z 0 Z Z 0 0 	0.000000	6.002378	6.002378	0.000000	6.002378	0.000000	0.000000	0.000000	0.000000	0.000000	6.002378	6.002378	6.002378	6.002378	0.000000	6.002378	0.000000	0.000000	6.002378	6.002378	4.874747	4.874747	0.909948	0.038887	0.010657	0.037169	0.003340	4.296873	
3042500	-109.554695	1	2	3	'1 0 0 1 1 1 1 Z 1 1 1 Z 0 0 Z 0 1 1 1 1 	0.038038	9.456004	9.456004	0.038038	0.038038	0.038038	0.038038	0.000000	0.038038	0.038038	0.038038	0.000000	9.456004	9.456004	0.000000	9.456004	0.038038	0.038038	0.038038	0.038038	10.613675	10.613675	0.991455	0.000000	0.000008	0.008536	0.000000	2.178782	
3045000	-114.139466	1	2	10	'Z 0 0 Z 1 Z 1 Z Z 1 Z 1 Z 0 1 Z Z Z 0 1 	0.000000	9.033205	9.033205	0.000000	1.425162	0.000000	1.425162	0.000000	0.000000	1.425162	0.000000	1.425162	0.000000	9.033205	1.425162	0.000000	0.000000	0.000000	9.033205	1.425162	15.952879	15.952879	0.999641	0.000342	0.000006	0.000010	0.000000	2.765351	
3047500	-108.630379	1	2	12	'Z 1 1 Z Z Z 0 Z Z Z 0 0 1 1 Z Z Z Z 0 Z 	0.000000	11.780254	11.780254	0.000000	0.000000	0.000000	1.094830	0.000000	0.000000	0.000000	1.094830	1.094830	11.780254	11.780254	0.000000	0.000000	0.000000	0.000000	1.094830	0.000000	11.667445	11.667445	0.984099	0.000005	0.000124	0.015772	0.000000	8.043236	
3050000	-112.498506	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 0 Z Z 0 0 Z 0 0 Z Z Z 	0.000000	4.456735	4.456735	0.000000	4.456735	0.000000	4.456735	0.000000	4.456735	4.456735	0.000000	0.000000	4.456735	4.456735	0.000000	4.456735	4.456735	0.000000	0.000000	0.000000	9.461266	9.461266	0.405799	0.004546	0.580601	0.004525	0.004529	7.523432	
3052500	-118.876510	1	1	11	'Z 0 0 Z Z 0 0 Z Z Z Z Z 0 0 0 0 Z 0 Z Z 	0.000000	5.503384	5.503384	0.000000	0.000000	5.503384	5.503384	0.000000	0.000000	0.000000	0.000000	0.000000	5.503384	5.503384	5.503384	5.503384	0.000000	5.503384	0.000000	0.000000	15.009848	15.009848	0.978678	0.000726	0.000000	0.020589	0.000007	7.770606	
3055000	-111.257531	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	5.267407	5.267407	0.000000	5.267407	0.000000	5.267407	0.000000	0.000000	0.000000	0.000000	0.000000	5.267407	5.267407	0.000000	5.267407	5.267407	0.000000	0.000000	0.000000	6.483699	6.483699	0.934605	0.024786	0.000000	0.021486	0.019123	12.481340	
3057500	-111.417484	1	2	8	'Z 0 0 Z Z 0 1 0 Z 0 Z Z 1 0 0 Z 1 0 Z 0 	0.000000	5.792541	5.792541	0.000000	0.000000	5.792541	41.585871	5.792541	0.000000	5.792541	0.000000	0.000000	41.585871	5.792541	5.792541	0.000000	41.585871	5.792541	0.000000	5.792541	4.079262	4.079262	0.207849	0.213561	0.185703	0.188021	0.204866	39.421502	
3060000	-114.229997	1	1	10	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 0 Z Z 0 Z Z 0 Z 	0.000000	5.229941	5.229941	0.000000	5.229941	5.229941	5.229941	0.000000	0.000000	5.229941	0.000000	5.229941	5.229941	0.000000	0.000000	5.229941	0.000000	0.000000	5.229941	0.000000	6.151021	6.151021	0.845339	0.111693	0.020476	0.022141	0.000352	41.362249	
3062500	-113.835560	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 0 Z Z 0 Z 0 Z 	0.000000	4.405807	4.405807	0.000000	4.405807	0.000000	4.405807	0.000000	4.405807	4.405807	0.000000	4.405807	4.405807	4.405807	0.000000	0.000000	4.405807	0.000000	4.405807	0.000000	10.438602	10.438602	0.387817	0.003952	0.558222	0.003927	0.046081	85.711419	
3065000	-114.671501	1	1	10	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 Z Z 0 Z 0 Z Z Z 	0.000000	5.106989	5.106989	0.000000	5.106989	5.106989	5.106989	0.000000	5.106989	5.106989	0.000000	5.106989	0.000000	0.000000	5.106989	0.000000	5.106989	0.000000	0.000000	0.000000	6.740200	6.740200	0.417852	0.068283	0.496325	0.009816	0.007724	74.151481	
3067500	-117.663617	1	1	11	'0 0 0 Z 0 Z 0 Z 0 Z Z 0 0 Z Z 0 Z Z Z Z 	6.175732	6.175732	6.175732	0.000000	6.175732	0.000000	6.175732	0.000000	6.175732	0.000000	0.000000	6.175732	6.175732	0.000000	0.000000	6.175732	0.000000	0.000000	0.000000	0.000000	6.632746	6.632746	0.749052	0.012013	0.231241	0.007693	0.000000	95.390864	
3070000	-116.934583	1	1	14	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	7.278403	7.278403	0.000000	0.000000	0.000000	7.278403	0.000000	0.000000	0.000000	0.000000	0.000000	7.278403	7.278403	0.000000	7.278403	0.000000	0.000000	0.000000	0.000000	26.518166	26.518166	0.991851	0.000070	0.000000	0.008078	0.000000	94.870529	
3072500	-115.370858	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z 0 Z 0 0 Z 0 Z Z Z Z 	0.000000	4.261920	4.261920	0.000000	4.261920	0.000000	4.261920	0.000000	4.261920	0.000000	4.261920	0.000000	4.261920	4.261920	0.000000	4.261920	0.000000	0.000000	0.000000	0.000000	2.296723	2.296723	0.515466	0.011625	0.464926	0.007982	0.000000	79.319443	
3075000	-115.225187	1	1	11	'Z 0 0 Z Z Z 0 Z 0 0 Z Z 0 0 Z 0 Z Z Z 0 	0.000000	7.522893	7.522893	0.000000	0.000000	0.000000	7.522893	0.000000	7.522893	7.522893	0.000000	0.000000	7.522893	7.522893	0.000000	7.522893	0.000000	0.000000	0.000000	7.522893	6.401224	6.401224	0.533001	0.000151	0.457848	0.008849	0.000151	62.177447	
3077500	-114.164000	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 0 Z Z 0 0 0 0 0 Z Z Z 	0.000000	3.896043	3.896043	0.000000	3.896043	0.000000	3.896043	0.000000	3.896043	3.896043	0.000000	0.000000	3.896043	3.896043	3.896043	3.896043	3.896043	0.000000	0.000000	0.000000	3.202736	3.202736	0.465478	0.011264	0.476807	0.039948	0.006502	40.645423	
3080000	-111.101190	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	8.883539	8.883539	0.000000	8.883539	0.000000	8.883539	0.000000	0.000000	0.000000	0.000000	0.000000	8.883539	8.883539	0.000000	8.883539	8.883539	0.000000	0.000000	0.000000	4.202576	4.202576	0.771669	0.094922	0.000000	0.077359	0.056050	26.358374	
3082500	-116.131566	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z Z 0 0 0 Z 0 Z Z Z Z 	0.000000	8.538686	8.538686	0.000000	8.538686	0.000000	8.538686	0.000000	8.538686	0.000000	0.000000	8.538686	8.538686	8.538686	0.000000	8.538686	0.000000	0.000000	0.000000	0.000000	9.336206	9.336206	0.770415	0.030250	0.182074	0.017262	0.000000	10.774547	
3085000	-110.570907	1	1	13	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	8.696833	8.696833	0.000000	8.696833	0.000000	8.696833	0.000000	0.000000	0.000000	0.000000	0.000000	8.696833	8.696833	0.000000	8.696833	0.000000	0.000000	0.000000	0.000000	7.859841	7.859841	0.941933	0.037314	0.000000	0.020753	0.000000	14.050918	
3087500	-111.715533	1	2	8	'Z 1 1 Z Z 0 0 0 Z Z 0 1 1 1 Z 1 Z Z 0 0 	0.000000	5.847958	5.847958	0.000000	0.000000	0.084764	0.084764	0.084764	0.000000	0.000000	0.084764	5.847958	5.847958	5.847958	0.000000	5.847958	0.000000	0.000000	0.084764	0.084764	6.951284	6.951284	0.990926	0.000000	0.000001	0.009073	0.000000	3.541669	
3090000	-112.920419	1	2	4	'0 1 1 0 0 0 0 0 Z Z 0 Z 1 Z 0 0 0 1 0 1 	0.550094	6.778422	6.778422	0.550094	0.550094	0.550094	0.550094	0.550094	0.000000	0.000000	0.550094	0.000000	6.778422	0.000000	0.550094	0.550094	0.550094	6.778422	0.550094	6.778422	6.864993	6.864993	0.972023	0.000172	0.000069	0.026735	0.001001	8.658561	
3092500	-118.475315	1	2	5	'1 0 0 1 0 Z 0 0 Z Z 0 1 0 1 1 Z 1 1 1 Z 	0.722722	2.596594	2.596594	0.722722	2.596594	0.000000	2.596594	2.596594	0.000000	0.000000	2.596594	0.722722	2.596594	0.722722	0.722722	0.000000	0.722722	0.722722	0.722722	0.000000	12.836449	12.836449	0.991126	0.002784	0.000679	0.005007	0.000404	2.448216	
3095000	-113.034799	1	2	5	'Z 0 0 1 0 1 1 Z 0 1 1 Z 1 1 Z 1 1 0 1 Z 	0.000000	7.045324	7.045324	0.653566	7.045324	0.653566	0.653566	0.000000	7.045324	0.653566	0.653566	0.000000	0.653566	0.653566	0.000000	0.653566	0.653566	7.045324	0.653566	0.000000	5.827011	5.827011	0.371907	0.031485	0.593708	0.000106	0.002795	7.274811	
3097500	-112.497649	1	2	4	'0 1 1 0 1 0 1 0 0 0 0 Z 0 0 0 Z Z Z 0 0 	0.401013	5.136584	5.136584	0.401013	5.136584	0.401013	5.136584	0.401013	0.401013	0.401013	0.401013	0.000000	0.401013	0.401013	0.401013	0.000000	0.000000	0.000000	0.401013	0.401013	11.463953	11.463953	0.984503	0.011316	0.004105	0.000076	0.000000	3.656796	
3100000	-111.684727	1	2	6	'Z 0 0 1 0 0 0 1 Z Z 1 Z 0 0 1 1 Z 1 Z 1 	0.000000	9.838354	9.838354	0.800642	9.838354	9.838354	9.838354	0.800642	0.000000	0.000000	0.800642	0.000000	9.838354	9.838354	0.800642	0.800642	0.000000	0.800642	0.000000	0.800642	6.881381	6.881381	0.836458	0.083970	0.000334	0.079141	0.000097	10.788341	
3102500	-114.789991	1	1	10	'Z 0 0 0 0 Z 0 Z Z Z Z Z 0 0 0 Z 0 Z 0 Z 	0.000000	6.508815	6.508815	6.508815	6.508815	0.000000	6.508815	0.000000	0.000000	0.000000	0.000000	0.000000	6.508815	6.508815	6.508815	0.000000	6.508815	0.000000	6.508815	0.000000	6.457359	6.457359	0.879892	0.040880	0.000000	0.046259	0.032969	35.111181	
3105000	-115.592696	1	2	5	'Z 1 1 0 0 0 1 0 0 0 Z Z 1 1 0 Z 0 Z 1 1 	0.000000	6.156193	6.156193	3.426093	3.426093	3.426093	6.156193	3.426093	3.426093	3.426093	0.000000	0.000000	6.156193	6.156193	3.426093	0.000000	3.426093	0.000000	6.156193	6.156193	4.485185	4.485185	0.629666	0.045002	0.206523	0.065749	0.053060	28.583077	
3107500	-111.527918	1	2	5	'0 1 1 0 0 Z 0 Z 1 0 Z 0 1 0 0 Z 0 0 0 Z 	0.487883	3.450816	3.450816	0.487883	0.487883	0.000000	0.487883	0.000000	3.450816	0.487883	0.000000	0.487883	3.450816	0.487883	0.487883	0.000000	0.487883	0.487883	0.487883	0.000000	2.725199	2.725199	0.442531	0.000068	0.548552	0.008489	0.000360	3.017052	
3110000	-116.115954	1	2	6	'0 1 1 0 0 Z 0 Z 1 Z 1 Z 1 0 0 Z Z 0 1 1 	0.853434	4.004972	4.004972	0.853434	0.853434	0.000000	0.853434	0.000000	4.004972	0.000000	4.004972	0.000000	4.004972	0.853434	0.853434	0.000000	0.000000	0.853434	4.004972	4.004972	23.051470	23.051470	0.708889	0.000117	0.282703	0.006156	0.002136	1.129614	
3112500	-118.444923	1	1	8	'Z 0 0 0 0 Z 0 Z 0 Z 0 Z 0 0 Z Z 0 0 Z 0 	0.000000	2.624961	2.624961	2.624961	2.624961	0.000000	2.624961	0.000000	2.624961	0.000000	2.624961	0.000000	2.624961	2.624961	0.000000	0.000000	2.624961	2.624961	0.000000	2.624961	3.627504	3.627504	0.451820	0.002529	0.540702	0.002474	0.002475	14.378853	
3115000	-110.080962	1	2	4	'0 1 1 0 1 Z 1 Z 1 0 0 0 1 Z 0 0 0 0 Z 0 	0.370998	5.693606	5.693606	0.370998	5.693606	0.000000	5.693606	0.000000	5.693606	0.370998	0.370998	0.370998	5.693606	0.000000	0.370998	0.370998	0.370998	0.370998	0.000000	0.370998	4.270507	4.270507	0.399639	0.016247	0.568988	0.015085	0.000041	4.371385	
3117500	-107.104959	1	2	7	'0 1 1 0 0 Z 0 Z 0 0 Z 0 1 1 0 Z Z Z 0 Z 	0.538921	8.544012	8.544012	0.538921	0.538921	0.000000	0.538921	0.000000	0.538921	0.538921	0.000000	0.538921	8.544012	8.544012	0.538921	0.000000	0.000000	0.000000	0.538921	0.000000	5.244104	5.244104	0.978665	0.000078	0.001636	0.019621	0.000000	2.658405	
3120000	-111.192334	1	2	4	'0 1 1 0 Z 0 0 0 0 0 Z 0 1 1 0 1 1 Z 1 Z 	0.036865	7.927558	7.927558	0.036865	0.000000	0.036865	0.036865	0.036865	0.036865	0.036865	0.000000	0.036865	7.927558	7.927558	0.036865	7.927558	7.927558	0.000000	7.927558	0.000000	11.243496	11.243496	0.931068	0.000000	0.000011	0.021568	0.047353	23.146914	
3122500	-114.232163	1	1	8	'Z 0 0 Z 0 0 0 0 0 0 Z Z 0 Z Z 0 Z 0 Z 0 	0.000000	5.308279	5.308279	0.000000	5.308279	5.308279	5.308279	5.308279	5.308279	5.308279	0.000000	0.000000	5.308279	0.000000	0.000000	5.308279	0.000000	5.308279	0.000000	5.308279	3.659232	3.659232	0.335990	0.053599	0.601421	0.007586	0.001404	7.539082	
3125000	-121.633041	1	1	8	'0 0 0 Z 0 Z 0 0 0 Z 0 0 0 Z 0 Z 0 Z Z Z 	2.178449	2.178449	2.178449	0.000000	2.178449	0.000000	2.178449	2.178449	2.178449	0.000000	2.178449	2.178449	2.178449	0.000000	2.178449	0.000000	2.178449	0.000000	0.000000	0.000000	7.628937	7.628937	0.756844	0.002826	0.222830	0.015669	0.001830	6.851536	
3127500	-117.898396	1	1	8	'Z 0 0 Z 0 Z 0 Z 0 Z 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	6.196885	6.196885	0.000000	6.196885	0.000000	6.196885	0.000000	6.196885	0.000000	6.196885	0.000000	6.196885	0.000000	6.196885	6.196885	6.196885	6.196885	0.000000	6.196885	11.146884	11.146884	0.524258	0.062349	0.300881	0.070393	0.042119	13.822778	
3130000	-115.566824	1	1	8	'Z 0 0 Z 0 Z 0 Z 0 Z 0 Z 0 0 Z 0 0 0 Z 0 	0.000000	4.820420	4.820420	0.000000	4.820420	0.000000	4.820420	0.000000	4.820420	0.000000	4.820420	0.000000	4.820420	4.820420	0.000000	4.820420	4.820420	4.820420	0.000000	4.820420	10.237107	10.237107	0.512794	0.006699	0.467584	0.006446	0.006477	46.890820	
3132500	-114.240995	1	1	11	'Z 0 0 Z Z Z 0 Z 0 0 Z Z 0 0 0 0 Z Z Z Z 	0.000000	6.055494	6.055494	0.000000	0.000000	0.000000	6.055494	0.000000	6.055494	6.055494	0.000000	0.000000	6.055494	6.055494	6.055494	6.055494	0.000000	0.000000	0.000000	0.000000	8.506419	8.506419	0.605765	0.000475	0.363730	0.030030	0.000000	20.022064	
3135000	-116.739273	1	1	9	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 Z 0 0 0 Z Z Z 0 	0.000000	4.288092	4.288092	0.000000	4.288092	4.288092	4.288092	0.000000	0.000000	4.288092	0.000000	4.288092	0.000000	4.288092	4.288092	4.288092	0.000000	0.000000	0.000000	4.288092	7.295014	7.295014	0.929750	0.061578	0.006932	0.001730	0.000010	1.646267	
3137500	-114.697577	1	1	12	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z 0 	0.000000	6.790043	6.790043	0.000000	0.000000	0.000000	6.790043	0.000000	0.000000	0.000000	0.000000	0.000000	6.790043	6.790043	0.000000	6.790043	6.790043	0.000000	0.000000	6.790043	16.095180	16.095180	0.973116	0.000114	0.000000	0.011499	0.015272	7.769309	
3140000	-109.660088	1	2	10	'Z 1 1 Z Z Z 0 Z 0 0 Z Z 1 1 Z 1 Z 0 Z 1 	0.000000	6.802260	6.802260	0.000000	0.000000	0.000000	1.027003	0.000000	1.027003	1.027003	0.000000	0.000000	6.802260	6.802260	0.000000	6.802260	0.000000	1.027003	0.000000	6.802260	8.673557	8.673557	0.979760	0.000002	0.010715	0.009410	0.000113	4.622809	
3142500	-113.204236	1	2	8	'Z 1 1 Z Z 0 1 Z 1 0 0 Z 1 0 0 1 Z Z Z 0 	0.000000	6.914740	6.914740	0.000000	0.000000	0.432094	6.914740	0.000000	6.914740	0.432094	0.432094	0.000000	6.914740	0.432094	0.432094	6.914740	0.000000	0.000000	0.000000	0.432094	8.668178	8.668178	0.402059	0.000357	0.588911	0.008672	0.000000	1.284158	
3145000	-117.066782	1	1	9	'Z 0 0 Z 0 0 0 Z Z 0 Z Z Z 0 0 0 0 Z Z 0 	0.000000	6.633470	6.633470	0.000000	6.633470	6.633470	6.633470	0.000000	0.000000	6.633470	0.000000	0.000000	0.000000	6.633470	6.633470	6.633470	6.633470	0.000000	0.000000	6.633470	9.306927	9.306927	0.896225	0.058397	0.013058	0.007849	0.024471	8.714076	
3147500	-114.740212	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z 0 	0.000000	8.438555	8.438555	0.000000	8.438555	0.000000	8.438555	0.000000	0.000000	0.000000	0.000000	0.000000	8.438555	8.438555	0.000000	8.438555	0.000000	0.000000	0.000000	8.438555	1.596188	1.596188	0.682073	0.211821	0.000000	0.102028	0.004078	11.167252	
3150000	-113.309075	1	1	10	'Z 0 0 Z 0 0 0 0 Z Z Z Z 0 0 Z 0 Z Z Z 0 	0.000000	6.280723	6.280723	0.000000	6.280723	6.280723	6.280723	6.280723	0.000000	0.000000	0.000000	0.000000	6.280723	6.280723	0.000000	6.280723	0.000000	0.000000	0.000000	6.280723	4.800357	4.800357	0.863239	0.088723	0.000000	0.047190	0.000848	7.412426	
