species_asw,family,order,SSE_larva,SSE_adult
Silverstoneia_minutissima,Dendrobatidae,Anura,1,1
Silverstoneia_nubicola,Dendrobatidae,Anura,1,1
Silverstoneia_punctiventris,Dendrobatidae,Anura,1,1
Allopaa_barmoachensis,Dicroglossidae,Anura,1,1
Allopaa_hazarensis,Dicroglossidae,Anura,1,1
Chrysopaa_sternosignata,Dicroglossidae,Anura,1,1
Euphlyctis_aloysii,Dicroglossidae,Anura,1,1
Euphlyctis_cyanophlyctis,Dicroglossidae,Anura,1,1
Euphlyctis_ehrenbergii,Dicroglossidae,Anura,1,1
Euphlyctis_ghoshi,Dicroglossidae,Anura,1,1
Euphlyctis_hexadactylus,Dicroglossidae,Anura,1,1
Euphlyctis_kalasgramensis,Dicroglossidae,Anura,1,1
Euphlyctis_karaavali,Dicroglossidae,Anura,1,1
Euphlyctis_mudigere,Dicroglossidae,Anura,1,1
Fejervarya_cancrivora,Dicroglossidae,Anura,1,1
Fejervarya_iskandari,Dicroglossidae,Anura,1,1
Fejervarya_kawamurai,Dicroglossidae,Anura,1,1
Fejervarya_kupitzi,Dicroglossidae,Anura,1,1
Fejervarya_limnocharis,Dicroglossidae,Anura,1,1
Fejervarya_moodiei,Dicroglossidae,Anura,1,1
Fejervarya_multistriata,Dicroglossidae,Anura,1,1
Fejervarya_orissaensis,Dicroglossidae,Anura,1,1
Fejervarya_pulla,Dicroglossidae,Anura,1,1
Fejervarya_sakishimensis,Dicroglossidae,Anura,1,1
Fejervarya_triora,Dicroglossidae,Anura,1,1
Fejervarya_verruculosa,Dicroglossidae,Anura,1,1
Fejervarya_vittigera,Dicroglossidae,Anura,1,1
Hoplobatrachus_crassus,Dicroglossidae,Anura,1,1
Hoplobatrachus_litoralis,Dicroglossidae,Anura,1,1
Hoplobatrachus_occipitalis,Dicroglossidae,Anura,1,1
Hoplobatrachus_rugulosus,Dicroglossidae,Anura,1,1
Hoplobatrachus_tigerinus,Dicroglossidae,Anura,1,1
Ingerana_borealis,Dicroglossidae,Anura,1,1
Ingerana_charlesdarwini,Dicroglossidae,Anura,1,1
Ingerana_reticulata,Dicroglossidae,Anura,1,1
Ingerana_tenasserimensis,Dicroglossidae,Anura,1,1
Limnonectes_acanthi,Dicroglossidae,Anura,1,1
Limnonectes_arathooni,Dicroglossidae,Anura,1,1
Limnonectes_asperatus,Dicroglossidae,Anura,1,1
Limnonectes_bannaensis,Dicroglossidae,Anura,1,1
Limnonectes_blythii,Dicroglossidae,Anura,1,1
Limnonectes_cintalubang,Dicroglossidae,Anura,1,1
Limnonectes_coffeatus,Dicroglossidae,Anura,1,1
Limnonectes_conspicillatus,Dicroglossidae,Anura,1,1
Limnonectes_dabanus,Dicroglossidae,Anura,1,1
Limnonectes_dammermani,Dicroglossidae,Anura,1,1
Limnonectes_deinodon,Dicroglossidae,Anura,1,1
Limnonectes_diuatus,Dicroglossidae,Anura,1,1
Limnonectes_doriae,Dicroglossidae,Anura,1,1
Limnonectes_ferneri,Dicroglossidae,Anura,1,1
Limnonectes_finchi,Dicroglossidae,Anura,1,1
Limnonectes_fragilis,Dicroglossidae,Anura,1,1
Limnonectes_fujianensis,Dicroglossidae,Anura,1,1
Limnonectes_grunniens,Dicroglossidae,Anura,1,1
Limnonectes_gyldenstolpei,Dicroglossidae,Anura,1,1
Limnonectes_hascheanus,Dicroglossidae,Anura,1,1
Limnonectes_heinrichi,Dicroglossidae,Anura,1,1
Limnonectes_hikidai,Dicroglossidae,Anura,1,1
Limnonectes_ibanorum,Dicroglossidae,Anura,1,1
Limnonectes_ingeri,Dicroglossidae,Anura,1,1
Limnonectes_isanensis,Dicroglossidae,Anura,1,1
Limnonectes_jarujini,Dicroglossidae,Anura,1,1
Limnonectes_kadarsani,Dicroglossidae,Anura,1,1
Limnonectes_kenepaiensis,Dicroglossidae,Anura,1,1
Limnonectes_khammonensis,Dicroglossidae,Anura,1,1
Limnonectes_khasianus,Dicroglossidae,Anura,1,1
Limnonectes_kiziriani,Dicroglossidae,Anura,1,1
Limnonectes_kohchangae,Dicroglossidae,Anura,1,1
Limnonectes_kong,Dicroglossidae,Anura,1,1
Limnonectes_kuhlii,Dicroglossidae,Anura,1,1
Limnonectes_larvaepartus,Dicroglossidae,Anura,0,1
Limnonectes_lauhachindai,Dicroglossidae,Anura,1,1
Limnonectes_leporinus,Dicroglossidae,Anura,1,1
Limnonectes_leytensis,Dicroglossidae,Anura,1,1
Limnonectes_limborgi,Dicroglossidae,Anura,1,1
Limnonectes_liui,Dicroglossidae,Anura,1,1
Limnonectes_longchuanensis,Dicroglossidae,Anura,1,1
Limnonectes_macrocephalus,Dicroglossidae,Anura,1,1
Limnonectes_macrodon,Dicroglossidae,Anura,1,1
Limnonectes_macrognathus,Dicroglossidae,Anura,1,1
Limnonectes_magnus,Dicroglossidae,Anura,1,1
Limnonectes_malesianus,Dicroglossidae,Anura,1,1
Limnonectes_mawlyndipi,Dicroglossidae,Anura,1,1
Limnonectes_megastomias,Dicroglossidae,Anura,1,1
Limnonectes_micrixalus,Dicroglossidae,Anura,1,1
Limnonectes_microdiscus,Dicroglossidae,Anura,1,1
Limnonectes_microtympanum,Dicroglossidae,Anura,1,1
Limnonectes_mocquardi,Dicroglossidae,Anura,1,1
Limnonectes_modestus,Dicroglossidae,Anura,1,1
Limnonectes_namiyei,Dicroglossidae,Anura,1,1
Limnonectes_nguyenorum,Dicroglossidae,Anura,1,1
Limnonectes_nitidus,Dicroglossidae,Anura,1,1
Limnonectes_palavanensis,Dicroglossidae,Anura,1,1
Limnonectes_paramacrodon,Dicroglossidae,Anura,1,1
Limnonectes_parvus,Dicroglossidae,Anura,1,1
Limnonectes_plicatellus,Dicroglossidae,Anura,1,1
Limnonectes_poilani,Dicroglossidae,Anura,1,1
Limnonectes_quangninhensis,Dicroglossidae,Anura,1,1
Limnonectes_rhacodus,Dicroglossidae,Anura,1,1
Limnonectes_savan,Dicroglossidae,Anura,1,1
Limnonectes_selatan,Dicroglossidae,Anura,1,1
Limnonectes_shompenorum,Dicroglossidae,Anura,1,1
Limnonectes_sinuatodorsalis,Dicroglossidae,Anura,1,1
Limnonectes_sisikdagu,Dicroglossidae,Anura,1,1
Limnonectes_taylori,Dicroglossidae,Anura,1,1
Limnonectes_timorensis,Dicroglossidae,Anura,1,1
Limnonectes_tweediei,Dicroglossidae,Anura,1,1
Limnonectes_utara,Dicroglossidae,Anura,1,1
Limnonectes_visayanus,Dicroglossidae,Anura,1,1
Limnonectes_woodworthi,Dicroglossidae,Anura,1,1
Minervarya_agricola,Dicroglossidae,Anura,1,1
Minervarya_andamanensis,Dicroglossidae,Anura,1,1
Minervarya_asmati,Dicroglossidae,Anura,1,1
Minervarya_brevipalmata,Dicroglossidae,Anura,1,1
Minervarya_caperata,Dicroglossidae,Anura,1,1
Minervarya_cepfi,Dicroglossidae,Anura,1,1
Minervarya_chiangmaiensis,Dicroglossidae,Anura,1,1
Minervarya_chilapata,Dicroglossidae,Anura,1,1
Minervarya_dhaka,Dicroglossidae,Anura,1,1
Minervarya_goemchi,Dicroglossidae,Anura,1,1
Minervarya_gomantaki,Dicroglossidae,Anura,1,1
Minervarya_granosa,Dicroglossidae,Anura,1,1
Minervarya_greenii,Dicroglossidae,Anura,1,1
Minervarya_jhilmilensis,Dicroglossidae,Anura,1,1
Minervarya_kadar,Dicroglossidae,Anura,1,1
Minervarya_kalinga,Dicroglossidae,Anura,1,1
Minervarya_keralensis,Dicroglossidae,Anura,1,1
Minervarya_kirtisinghei,Dicroglossidae,Anura,1,1
Minervarya_krishnan,Dicroglossidae,Anura,1,1
Minervarya_kudremukhensis,Dicroglossidae,Anura,1,1
Minervarya_manoharani,Dicroglossidae,Anura,1,1
Minervarya_marathi,Dicroglossidae,Anura,1,1
Minervarya_modesta,Dicroglossidae,Anura,1,1
Minervarya_muangkanensis,Dicroglossidae,Anura,1,1
Minervarya_mudduraja,Dicroglossidae,Anura,1,1
Minervarya_murthii,Dicroglossidae,Anura,1,1
Minervarya_mysorensis,Dicroglossidae,Anura,1,1
Minervarya_neilcoxi,Dicroglossidae,Anura,1,1
Minervarya_nepalensis,Dicroglossidae,Anura,1,1
Minervarya_nicobariensis,Dicroglossidae,Anura,1,1
Minervarya_nilagirica,Dicroglossidae,Anura,1,1
Minervarya_parambikulamana,Dicroglossidae,Anura,1,1
Minervarya_pierrei,Dicroglossidae,Anura,1,1
Minervarya_rufescens,Dicroglossidae,Anura,1,1
Minervarya_sahyadris,Dicroglossidae,Anura,1,1
Minervarya_sauriceps,Dicroglossidae,Anura,1,1
Minervarya_sengupti,Dicroglossidae,Anura,1,1
Minervarya_syhadrensis,Dicroglossidae,Anura,1,1
Minervarya_teraiensis,Dicroglossidae,Anura,1,1
Nannophrys_ceylonensis,Dicroglossidae,Anura,1,1
Nannophrys_guentheri,Dicroglossidae,Anura,1,1
Nannophrys_marmorata,Dicroglossidae,Anura,1,1
Nannophrys_naeyakai,Dicroglossidae,Anura,1,1
Nanorana_aenea,Dicroglossidae,Anura,1,1
Nanorana_annandalii,Dicroglossidae,Anura,1,1
Nanorana_arnoldi,Dicroglossidae,Anura,1,1
Nanorana_blanfordii,Dicroglossidae,Anura,1,1
Nanorana_chayuensis,Dicroglossidae,Anura,1,1
Nanorana_conaensis,Dicroglossidae,Anura,1,1
Nanorana_ercepeae,Dicroglossidae,Anura,1,1
Nanorana_feae,Dicroglossidae,Anura,1,1
Nanorana_gammii,Dicroglossidae,Anura,1,1
Nanorana_kangxianensis,Dicroglossidae,Anura,1,1
Nanorana_liebigii,Dicroglossidae,Anura,1,1
Nanorana_maculosa,Dicroglossidae,Anura,1,1
Nanorana_medogensis,Dicroglossidae,Anura,1,1
Nanorana_minica,Dicroglossidae,Anura,1,1
Nanorana_mokokchungensis,Dicroglossidae,Anura,1,1
Nanorana_parkeri,Dicroglossidae,Anura,1,1
Nanorana_phrynoides,Dicroglossidae,Anura,1,1
Nanorana_pleskei,Dicroglossidae,Anura,1,1
Nanorana_polunini,Dicroglossidae,Anura,1,1
Nanorana_quadranus,Dicroglossidae,Anura,1,1
Nanorana_rarica,Dicroglossidae,Anura,1,1
Nanorana_rostandi,Dicroglossidae,Anura,1,1
Nanorana_sichuanensis,Dicroglossidae,Anura,1,1
Nanorana_taihangnica,Dicroglossidae,Anura,1,1
Nanorana_unculuanus,Dicroglossidae,Anura,1,1
Nanorana_ventripunctata,Dicroglossidae,Anura,1,1
Nanorana_vicina,Dicroglossidae,Anura,1,1
Nanorana_yunnanensis,Dicroglossidae,Anura,1,1
Nanorana_zhaoermii,Dicroglossidae,Anura,1,1
Occidozyga_baluensis,Dicroglossidae,Anura,1,1
Occidozyga_celebensis,Dicroglossidae,Anura,1,1
Occidozyga_diminutiva,Dicroglossidae,Anura,1,1
Occidozyga_floresiana,Dicroglossidae,Anura,1,1
Occidozyga_laevis,Dicroglossidae,Anura,1,1
Occidozyga_lima,Dicroglossidae,Anura,1,1
Occidozyga_magnapustulosa,Dicroglossidae,Anura,1,1
Occidozyga_martensii,Dicroglossidae,Anura,1,1
Occidozyga_semipalmata,Dicroglossidae,Anura,1,1
Occidozyga_sumatrana,Dicroglossidae,Anura,1,1
Occidozyga_tompotika,Dicroglossidae,Anura,1,1
Occidozyga_vittata,Dicroglossidae,Anura,1,1
Ombrana_sikimensis,Dicroglossidae,Anura,1,1
Quasipaa_acanthophora,Dicroglossidae,Anura,1,1
Quasipaa_boulengeri,Dicroglossidae,Anura,1,1
Quasipaa_courtoisi,Dicroglossidae,Anura,1,1
Quasipaa_delacouri,Dicroglossidae,Anura,1,1
Quasipaa_exilispinosa,Dicroglossidae,Anura,1,1
Quasipaa_fasciculispina,Dicroglossidae,Anura,1,1
Quasipaa_jiulongensis,Dicroglossidae,Anura,1,1
Quasipaa_shini,Dicroglossidae,Anura,1,1
Quasipaa_spinosa,Dicroglossidae,Anura,1,1
Quasipaa_verrucospinosa,Dicroglossidae,Anura,1,1
Quasipaa_yei,Dicroglossidae,Anura,1,1
Sphaerotheca_breviceps,Dicroglossidae,Anura,1,1
Sphaerotheca_dobsonii,Dicroglossidae,Anura,1,1
Sphaerotheca_leucorhynchus,Dicroglossidae,Anura,1,1
Sphaerotheca_maskeyi,Dicroglossidae,Anura,1,1
Sphaerotheca_pashchima,Dicroglossidae,Anura,1,1
Sphaerotheca_pluvialis,Dicroglossidae,Anura,1,1
Sphaerotheca_rolandae,Dicroglossidae,Anura,1,1
Sphaerotheca_strachani,Dicroglossidae,Anura,1,1
Sphaerotheca_swani,Dicroglossidae,Anura,1,1
Adelophryne_adiastola,Eleutherodactylidae,Anura,0,1
Adelophryne_baturitensis,Eleutherodactylidae,Anura,0,1
Adelophryne_glandulata,Eleutherodactylidae,Anura,0,1
Adelophryne_gutturosa,Eleutherodactylidae,Anura,0,1
Adelophryne_maranguapensis,Eleutherodactylidae,Anura,0,1
Adelophryne_meridionalis,Eleutherodactylidae,Anura,0,1
Adelophryne_michelin,Eleutherodactylidae,Anura,0,1
Adelophryne_mucronata,Eleutherodactylidae,Anura,0,1
Adelophryne_pachydactyla,Eleutherodactylidae,Anura,0,1
Adelophryne_patamona,Eleutherodactylidae,Anura,0,1
Diasporus_amirae,Eleutherodactylidae,Anura,0,1
Diasporus_anthrax,Eleutherodactylidae,Anura,0,1
Diasporus_citrinobapheus,Eleutherodactylidae,Anura,0,1
Diasporus_darienensis,Eleutherodactylidae,Anura,0,1
Diasporus_diastema,Eleutherodactylidae,Anura,0,1
Diasporus_gularis,Eleutherodactylidae,Anura,0,1
Diasporus_hylaeformis,Eleutherodactylidae,Anura,0,1
Diasporus_igneus,Eleutherodactylidae,Anura,0,1
Diasporus_majeensis,Eleutherodactylidae,Anura,0,1
Diasporus_pequeno,Eleutherodactylidae,Anura,0,1
Diasporus_quidditus,Eleutherodactylidae,Anura,0,1
Diasporus_sapo,Eleutherodactylidae,Anura,0,1
Diasporus_tigrillo,Eleutherodactylidae,Anura,0,1
Diasporus_tinker,Eleutherodactylidae,Anura,0,1
Diasporus_ventrimaculatus,Eleutherodactylidae,Anura,0,1
Diasporus_vocator,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_abbotti,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_acmonis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_adelus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_albipes,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_albolabris,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_alcoae,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_alticola,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_amadeus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_amplinympha,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_andrewsi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_angustidigitorum,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_antillensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_aporostegus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_apostates,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_armstrongi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_atkinsi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_audanti,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_auriculatoides,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_auriculatus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_bakeri,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_barlagnei,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_bartonsmithi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_beguei,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_blairhedgesi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_bothroboans,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_bresslerae,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_brevirostris,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_brittoni,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_campi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_caribe,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_casparii,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_cattus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_cavernicola,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_chlorophenax,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_cochranae,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_colimotl,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_cooki,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_coqui,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_corona,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_counouspeus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_cubanus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_cundalli,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_cuneatus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_cystignathoides,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_darlingtoni,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_dennisi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_dilatus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_dimidiatus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_diplasius,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_dolomedes,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_eileenae,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_emiliae,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_eneidae,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_erendirae,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_erythroproctus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_etheridgei,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_eunaster,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_feichtingeri,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_flavescens,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_floresvillelai,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_fowleri,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_furcyensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_fuscus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_geitonos,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_glamyrus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_glandulifer,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_glanduliferoides,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_glaphycompus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_glaucoreius,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_goini,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_gossei,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_grabhami,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_grahami,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_grandis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_greyi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_griphus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_grunwaldi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_gryllus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_guanahacabibes,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_guantanamera,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_gundlachi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_guttilatus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_haitianus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_hedricki,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_heminota,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_hypostenor,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_iberia,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_inoptatus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_intermedius,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_interorbitalis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_ionthus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_jaliscoensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_jamaicensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_jasperi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_jaumei,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_johnstonei,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_juanariveroi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_jugans,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_junori,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_karlschmidti,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_klinikowskii,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_lamprotes,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_leberi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_lentus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_leoncei,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_leprus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_ligiae,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_limbatus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_limbensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_locustus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_longipes,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_lucioi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_luteolus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_maestrensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_manantlanensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_mariposa,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_marnockii,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_martinicensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_maurus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_melacara,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_melatrigonum,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_michaelschmidi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_minutus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_modestus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_monensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_montanus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_neiba,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_nietoi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_nitidus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_nortoni,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_notidodes,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_nubicola,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_olibrus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_orarius,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_orcutti,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_orientalis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_oxyrhyncus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_pallidus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_pantoni,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_parabates,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_paralius,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_parapelates,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_patriciae,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_paulsoni,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_pentasyringos,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_pezopetrus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_pictissimus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_pinarensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_pinchoni,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_pipilans,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_pituinus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_planirostris,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_poolei,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_portoricensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_principalis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_probolaeus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_rhodesi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_richmondi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_ricordii,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_riparius,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_rivularis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_rogersi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_ronaldi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_rubrimaculatus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_rucillensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_rufescens,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_rufifemoralis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_ruthae,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_saxatilis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_schmidti,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_schwartzi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_sciagraphus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_semipalmatus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_simulans,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_sisyphodemus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_sommeri,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_staurometopon,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_symingtoni,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_syristes,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_teretistes,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_tetajulia,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_thomasi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_thorectes,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_toa,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_tonyi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_turquinensis,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_tychathrous,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_unicolor,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_varians,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_varleyi,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_ventrilineatus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_verrucipes,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_verruculatus,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_warreni,Eleutherodactylidae,Anura,0,1
Eleutherodactylus_weinlandi,Eleutherodactylidae,Anura,0,1
